pred_class,confidence,cat_prob,is_cat,predicted_label,image,id,x,y,w,h,score,area,energy,mask_file,crop,gt_is_cat,best_gt_idx,max_iou
281,0.1321917325258255,0.2470063071232289,True,cat,5,0,0,0,640,402,0.5565726057192297,143195.0,0.1499032882011605,5_mask_000.png,5_crop_000.jpg,False,0,0.46752565298507465
281,0.1321917325258255,0.2470063071232289,True,cat,5,1,0,0,640,402,0.6884717039774235,177130.0,0.1696847753185781,5_mask_001.png,5_crop_001.jpg,False,0,0.46752565298507465
275,0.13762985169887543,0.04636837972793728,False,not cat,5,2,0,0,640,196,0.2277129975115527,58586.0,0.1941272430668841,5_mask_002.png,5_crop_002.jpg,False,0,0.27269195908325783
281,0.17300663888454437,0.30256639909930527,True,cat,5,3,0,3,640,399,0.4234724813416376,108951.0,0.1973856209150326,5_mask_003.png,5_crop_003.jpg,False,0,0.47104088345864664
281,0.16301271319389343,0.3257964819204062,True,cat,5,4,0,0,640,385,0.5757618159181601,148132.0,0.2006745362563237,5_mask_004.png,5_crop_004.jpg,False,0,0.48816964285714287
275,0.09570722281932831,0.011877409066073596,False,not cat,5,5,0,0,640,148,0.191122512437068,49172.0,0.2138228941684665,5_mask_005.png,5_crop_005.jpg,False,0,0.18267829148216397
356,0.06419891864061356,0.07978266885038465,True,cat,5,6,0,0,446,148,0.1319574004969995,33950.0,0.2214285714285714,5_mask_006.png,5_crop_006.jpg,False,0,0.1405717154524805
358,0.12888890504837036,0.01365045882994309,False,not cat,5,7,0,0,586,148,0.1554842972630772,40003.0,0.231578947368421,5_mask_007.png,5_crop_007.jpg,False,0,0.1910784048606756
281,0.1577756255865097,0.26820214185863733,True,cat,5,8,0,0,640,355,0.4140119713914256,106517.0,0.2382838283828383,5_mask_008.png,5_crop_008.jpg,True,0,0.5079196320083319
281,0.1321917325258255,0.2470063071232289,True,cat,5,9,0,0,640,402,0.4609413868141288,118591.0,0.2401939180255619,5_mask_009.png,5_crop_009.jpg,False,0,0.46752565298507465
358,0.26472604274749756,0.013051648391410708,False,not cat,5,10,7,217,270,185,0.0772504664176101,19875.0,0.2565947242206235,5_mask_010.png,5_crop_010.jpg,False,0,0.10521395321660207
278,0.06758290529251099,0.07390328892506659,True,cat,5,11,288,0,352,157,0.0625738495022443,16099.0,0.2595419847328244,5_mask_011.png,5_crop_011.jpg,False,0,0.1719204785174504
993,0.04455243796110153,0.0028436628344934434,False,not cat,5,12,0,228,221,174,0.0749028296016989,19271.0,0.2607449856733524,5_mask_012.png,5_crop_012.jpg,False,0,0.049070145525199255
341,0.07005388289690018,0.04806961631402373,False,not cat,5,13,296,0,344,124,0.0513292910445766,13206.0,0.2631578947368421,5_mask_013.png,5_crop_013.jpg,False,0,0.10851004483267683
358,0.1527639478445053,0.006416910560801625,False,not cat,5,14,7,228,270,174,0.066235230099245,17041.0,0.2773109243697479,5_mask_014.png,5_crop_014.jpg,False,0,0.09840425531914894
358,0.33148661255836487,0.007570495246909559,False,not cat,5,15,0,217,260,185,0.0810129042285408,20843.0,0.2811735941320293,5_mask_015.png,5_crop_015.jpg,False,0,0.08873600972449422
278,0.11171668022871017,0.043625761521980166,False,not cat,5,16,296,0,344,157,0.0552938432833671,14226.0,0.2851063829787234,5_mask_016.png,5_crop_016.jpg,False,0,0.16765147251922716
281,0.2696615755558014,0.42883858119603246,True,cat,5,17,0,37,506,318,0.2134211753723048,54909.0,0.2915422885572139,5_mask_017.png,5_crop_017.jpg,True,0,0.5371365472604724
335,0.07780958712100983,0.007828186848200858,False,not cat,5,18,405,0,235,62,0.0336170708953917,8649.0,0.293103448275862,5_mask_018.png,5_crop_018.jpg,False,-1,0.0
358,0.1700689047574997,0.005400209338404238,False,not cat,5,19,7,224,253,178,0.0725435323380264,18664.0,0.2934782608695652,5_mask_019.png,5_crop_019.jpg,False,0,0.08581768503740485
281,0.20717521011829376,0.36496310331858695,True,cat,5,20,7,0,633,402,0.3024448072127548,77813.0,0.3007562536358348,5_mask_020.png,5_crop_020.jpg,False,0,0.4726957628917026
