id,x,y,w,h,score,area,energy,mask_file,crop
0,0,497,900,121,0.07903092412786941,43957,0.19491525423728814,2_mask_000.png,2_crop_000.jpg
1,0,0,900,534,0.6013933836738559,334495,0.20734126984126985,2_mask_001.png,2_crop_001.jpg
2,0,0,900,534,0.5860050341593204,325936,0.2087583976113461,2_mask_002.png,2_crop_002.jpg
3,0,0,900,547,0.558928443005108,310876,0.21592340639959687,2_mask_003.png,2_crop_003.jpg
4,0,0,900,548,0.44280474649327073,246288,0.2425997425997426,2_mask_004.png,2_crop_004.jpg
5,0,561,900,57,0.06524811218974245,36291,0.24475524475524477,2_mask_005.png,2_crop_005.jpg
6,156,559,744,59,0.041806903991294844,23253,0.2845528455284553,2_mask_006.png,2_crop_006.jpg
7,0,277,900,337,0.15719165767681195,87430,0.3125463994060876,2_mask_007.png,2_crop_007.jpg
8,0,343,616,271,0.06062567421779823,33720,0.3144016227180527,2_mask_008.png,2_crop_008.jpg
9,0,559,900,59,0.058813376483173654,32712,0.323943661971831,2_mask_009.png,2_crop_009.jpg
10,0,559,880,59,0.056893203883392855,31644,0.323943661971831,2_mask_010.png,2_crop_010.jpg
11,516,576,347,42,0.01916756562384184,10661,0.3333333333333333,2_mask_011.png,2_crop_011.jpg
12,31,0,869,299,0.22184825602261443,123392,0.34615384615384615,2_mask_012.png,2_crop_012.jpg
13,29,0,594,528,0.1584340165405278,88121,0.34801762114537443,2_mask_013.png,2_crop_013.jpg
14,516,559,384,59,0.018714491190185697,10409,0.35294117647058826,2_mask_014.png,2_crop_014.jpg
15,0,561,522,57,0.03806005034153531,21169,0.3611111111111111,2_mask_015.png,2_crop_015.jpg
16,77,0,823,568,0.32878101402314136,182868,0.36382031566167544,2_mask_016.png,2_crop_016.jpg
17,0,559,640,59,0.04503236245946596,25047,0.3673469387755102,2_mask_017.png,2_crop_017.jpg
18,454,242,446,25,0.01595649047102489,8875,0.3673469387755102,2_mask_018.png,2_crop_018.jpg
19,0,0,623,528,0.17032362459516304,94734,0.3678290213723285,2_mask_019.png,2_crop_019.jpg
20,0,576,467,42,0.028007910823394447,15578,0.3684210526315789,2_mask_020.png,2_crop_020.jpg
21,0,0,623,528,0.1284232290540661,71429,0.36879432624113473,2_mask_021.png,2_crop_021.jpg
22,0,561,863,57,0.05102840704773278,28382,0.36936936936936937,2_mask_022.png,2_crop_022.jpg
23,516,559,384,59,0.020805465659797184,11572,0.373134328358209,2_mask_023.png,2_crop_023.jpg
24,31,0,475,299,0.11579108234427223,64403,0.37353433835845895,2_mask_024.png,2_crop_024.jpg
25,442,261,458,275,0.07336569579274835,40806,0.3735725938009788,2_mask_025.png,2_crop_025.jpg
