0.0,0.0
0.10020040080160321,0.1501330146739363
0.20040080160320642,0.29926252788448354
0.30060120240480964,0.4463951050167596
0.40080160320641284,0.5905573441650631
0.5010020040080161,0.7308056410309609
0.6012024048096193,0.8662356549000403
0.7014028056112225,0.9959913807372706
0.8016032064128257,1.119273736392226
0.9018036072144289,1.2353485787697118
1.0020040080160322,1.343554068549789
1.1022044088176353,1.4433073095763662
1.2024048096192386,1.5341101963098591
1.3026052104208417,1.6155544106838857
1.402805611222445,1.6873255182389229
1.503006012024048,1.7492061224416395
1.6032064128256514,1.8010780455466593
1.7034068136272547,1.84292351412294
1.8036072144288577,1.8748253373519081
1.903807615230461,1.8969660763087073
2.0040080160320644,1.9096262125600953
2.1042084168336674,1.9131813344511204
2.2044088176352705,1.9080983693069562
2.3046092184368736,1.894930899347409
2.404809619238477,1.8743136083035439
2.50501002004008,1.8469559144464311
2.6052104208416833,1.8136348538997034
2.705410821643287,1.7751872856285602
2.80561122244489,1.7325014963026089
2.905811623246493,1.6865082892502308
3.006012024048096,1.638171646897613
3.1062124248496996,1.5884790603642667
3.2064128256513027,1.5384316232258528
3.306613226452906,1.4890339888209363
3.4068136272545093,1.441284291847187
3.5070140280561124,1.3961641353507788
3.6072144288577155,1.3546287435567332
3.7074148296593186,1.3175973793242852
3.807615230460922,1.2859441223567019
3.907815631262525,1.2604891006759975
4.008016032064129,1.2419902633259567
4.108216432865731,1.2311357768374358
4.208416833667335,1.2285371217324839
4.308617234468938,1.234722958321253
4.408817635270541,1.2501338233283104
4.509018036072145,1.2751177105503375
4.609218436873747,1.3099265798788258
4.709418837675351,1.3547138297082897
4.809619238476954,1.4095327580860946
4.909819639278557,1.47433602804122
5.01002004008016,1.5489761424556343
5.110220440881764,1.6332069237144902
5.210420841683367,1.7266859832917192
5.31062124248497,1.8289781564968164
5.410821643286574,1.939559867926381
5.511022044088176,2.0578243838274295
5.61122244488978,2.1830878986822198
5.711422845691383,2.3145963949556476
5.811623246492986,2.451533207190143
5.9118236472945895,2.593027214567164
6.012024048096192,2.7381615797497636
6.112224448897796,2.885982946340611
6.212424849699399,3.03551100268909
6.312625250501002,3.1857483161060345
6.412825651302605,3.3356903388319803
6.513026052104209,3.484335485381816
6.613226452905812,3.6306951801727294
6.713426853707415,3.7738037746404265
6.813627254509019,3.912728234357834
6.913827655310621,4.0465774989778405
7.014028056112225,4.174511421103696
7.114228456913827,4.295749194414794
7.214428857715431,4.409577186499254
