pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
222,0.10771021991968155,0.006793493579607457,False,not cat,0,0,0,900,900,0.6902567901226047,559108,0.152589092341012,3_mask_000.png,3_crop_000.jpg
222,0.10771021991968155,0.006793493579607457,False,not cat,1,0,0,900,900,0.5896358024684079,477605,0.1952500570906599,3_mask_001.png,3_crop_001.jpg
222,0.05399850010871887,0.002590003306977451,False,not cat,2,0,160,379,294,0.074807407407315,60594,0.2376237623762376,3_mask_002.png,3_crop_002.jpg
222,0.07696501910686493,0.002450723317451775,False,not cat,3,0,160,379,333,0.0841296296295257,68145,0.2496954933008526,3_mask_003.png,3_crop_003.jpg
285,0.05239647999405861,0.07317314529791474,True,cat,4,0,0,836,383,0.1625493827158487,131665,0.2618025751072961,3_mask_004.png,3_crop_004.jpg
258,0.09753906726837158,0.0027215064328629524,False,not cat,5,0,160,404,415,0.0994444444443216,80550,0.2723577235772357,3_mask_005.png,3_crop_005.jpg
222,0.08220826834440231,0.007054001558572054,False,not cat,6,0,129,900,771,0.3419419753082198,276973,0.2742647058823529,3_mask_006.png,3_crop_006.jpg
258,0.09753906726837158,0.0027215064328629524,False,not cat,7,0,160,404,415,0.1017975308640718,82456,0.2752203721841332,3_mask_007.png,3_crop_007.jpg
258,0.18660622835159302,0.003926669975044206,False,not cat,8,0,129,571,771,0.2329679012342803,188704,0.2768240343347639,3_mask_008.png,3_crop_008.jpg
222,0.05831358581781387,0.009558897116221488,False,not cat,9,0,129,528,446,0.1284012345677427,104005,0.2782931354359926,3_mask_009.png,3_crop_009.jpg
222,0.24400492012500763,0.003476188547210768,False,not cat,10,0,129,539,771,0.1976024691355585,160058,0.2894898586355255,3_mask_010.png,3_crop_010.jpg
222,0.05831358581781387,0.009558897116221488,False,not cat,11,0,129,528,446,0.1134135802467735,91865,0.2992277992277992,3_mask_011.png,3_crop_011.jpg
258,0.11280585825443268,0.0034549857664387673,False,not cat,12,0,129,416,446,0.0805271604937277,65227,0.2994708994708994,3_mask_012.png,3_crop_012.jpg
222,0.08220826834440231,0.007054001558572054,False,not cat,13,0,129,900,771,0.3085148148144339,249897,0.3000406008932196,3_mask_013.png,3_crop_013.jpg
865,0.052677787840366364,0.013364989194087684,False,not cat,14,0,129,900,446,0.1854481481479192,150213,0.3014084507042253,3_mask_014.png,3_crop_014.jpg
222,0.08220826834440231,0.007054001558572054,False,not cat,15,0,129,900,771,0.3763975308637328,304882,0.3058064516129032,3_mask_015.png,3_crop_015.jpg
330,0.07694362103939056,0.07306848862208426,True,cat,16,373,0,358,186,0.044717283950562,36221,0.3063063063063063,3_mask_016.png,3_crop_016.jpg
222,0.08220826834440231,0.007054001558572054,False,not cat,17,0,129,900,771,0.331422222221813,268452,0.3097728092318788,3_mask_017.png,3_crop_017.jpg
222,0.1578373908996582,0.0035896165936719626,False,not cat,18,0,160,900,740,0.3178037037033113,257421,0.31002331002331,3_mask_018.png,3_crop_018.jpg
258,0.09819234162569046,0.0026155037921853364,False,not cat,19,0,160,404,400,0.093990123456674,76132,0.3111342351716961,3_mask_019.png,3_crop_019.jpg
222,0.049632102251052856,0.0025574440078344196,False,not cat,20,0,129,416,321,0.0643728395060933,52142,0.3129161118508655,3_mask_020.png,3_crop_020.jpg
501,0.12355007231235504,0.002680867735762149,False,not cat,21,445,0,125,168,0.0186604938271374,15115,0.3170731707317073,3_mask_021.png,3_crop_021.jpg
222,0.03263317421078682,0.010997578967362642,False,not cat,22,0,129,539,431,0.0855493827159437,69295,0.3180914512922465,3_mask_022.png,3_crop_022.jpg
258,0.04587572067975998,0.009832807525526732,False,not cat,23,0,135,528,440,0.1056172839504868,85550,0.318974358974359,3_mask_023.png,3_crop_023.jpg
330,0.030384615063667297,0.020536780706606805,False,not cat,24,445,0,286,168,0.0349753086419321,28330,0.3212121212121212,3_mask_024.png,3_crop_024.jpg
222,0.08381300419569016,0.0025081476487684995,False,not cat,25,0,160,375,272,0.0540296296295629,43764,0.3212669683257919,3_mask_025.png,3_crop_025.jpg
222,0.1578373908996582,0.0035896165936719626,False,not cat,26,0,160,900,740,0.2952530864193886,239155,0.3235294117647059,3_mask_026.png,3_crop_026.jpg
773,0.05629671737551689,0.015900639700703323,False,not cat,27,0,129,900,431,0.1790086419750876,144997,0.3248993674525589,3_mask_027.png,3_crop_027.jpg
222,0.2025577276945114,0.004805036529432982,False,not cat,28,0,129,900,720,0.2283395061725576,184955,0.3254741158380317,3_mask_028.png,3_crop_028.jpg
222,0.06564696133136749,0.0025086798414122313,False,not cat,29,0,160,379,272,0.0557975308641286,45196,0.3287435456110155,3_mask_029.png,3_crop_029.jpg
258,0.09360383450984955,0.0056226038141176105,False,not cat,30,0,160,528,400,0.1137901234566496,92170,0.3319011815252417,3_mask_030.png,3_crop_030.jpg
222,0.1578373908996582,0.0035896165936719626,False,not cat,31,0,160,900,740,0.2915234567897635,236134,0.331913080528334,3_mask_031.png,3_crop_031.jpg
222,0.2359476238489151,0.0030432339117396623,False,not cat,32,0,300,900,600,0.1824530864195278,147787,0.3362573099415205,3_mask_032.png,3_crop_032.jpg
865,0.07957720756530762,0.003358828369528055,False,not cat,33,506,191,394,336,0.0628444444443668,50904,0.3397745571658615,3_mask_033.png,3_crop_033.jpg
258,0.14078836143016815,0.003082086390350014,False,not cat,34,0,129,416,431,0.0816506172838498,66137,0.3420765027322404,3_mask_034.png,3_crop_034.jpg
258,0.09360383450984955,0.0056226038141176105,False,not cat,35,0,160,528,400,0.10138518518506,82122,0.3454157782515991,3_mask_035.png,3_crop_035.jpg
222,0.08381300419569016,0.0025081476487684995,False,not cat,36,0,160,375,272,0.0464888888888314,37656,0.345724907063197,3_mask_036.png,3_crop_036.jpg
678,0.03520788997411728,0.019113951013423502,False,not cat,37,208,0,527,186,0.0755925925924992,61230,0.3481481481481481,3_mask_037.png,3_crop_037.jpg
258,0.08383365720510483,0.0026148505858145654,False,not cat,38,0,160,375,400,0.0741950617283034,60098,0.3484162895927601,3_mask_038.png,3_crop_038.jpg
865,0.07825705409049988,0.00302992548677139,False,not cat,39,524,182,376,242,0.0518839506172199,42026,0.3495327102803738,3_mask_039.png,3_crop_039.jpg
258,0.1737356036901474,0.003076974971918389,False,not cat,40,506,182,394,667,0.107885185185052,87387,0.3496280552603613,3_mask_040.png,3_crop_040.jpg
441,0.022017303854227066,0.004388034634757787,False,not cat,41,445,0,349,168,0.0442530864196984,35845,0.3532338308457711,3_mask_041.png,3_crop_041.jpg
222,0.06564696133136749,0.0025086798414122313,False,not cat,42,0,160,379,272,0.0489901234567296,39682,0.3605442176870748,3_mask_042.png,3_crop_042.jpg
258,0.09819234162569046,0.0026155037921853364,False,not cat,43,0,160,404,400,0.0800925925924937,64875,0.3614457831325301,3_mask_043.png,3_crop_043.jpg
285,0.11154890805482864,0.16596079245209694,True,cat,44,208,0,692,245,0.1262074074072516,102228,0.3622047244094488,3_mask_044.png,3_crop_044.jpg
222,0.03263317421078682,0.010997578967362642,False,not cat,45,0,129,539,431,0.0889481481480383,72048,0.3667377398720682,3_mask_045.png,3_crop_045.jpg
173,0.058221109211444855,0.09990211157128215,True,cat,46,208,0,595,189,0.0856395061727337,69368,0.3697749196141479,3_mask_046.png,3_crop_046.jpg
222,0.22237949073314667,0.004256566520780325,False,not cat,47,0,180,900,720,0.2325012345676142,188326,0.3707995365005794,3_mask_047.png,3_crop_047.jpg
222,0.22237949073314667,0.004256566520780325,False,not cat,48,0,180,900,720,0.2128333333330705,172395,0.3737373737373737,3_mask_048.png,3_crop_048.jpg
330,0.07694362103939056,0.07306848862208426,True,cat,49,373,0,358,186,0.0415469135801956,33653,0.3786407766990291,3_mask_049.png,3_crop_049.jpg
