id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,900,900,0.6902567901226047,559108,0.152589092341012,3_mask_000.png,3_crop_000.jpg
1,0,0,900,900,0.5896358024684079,477605,0.19525005709065996,3_mask_001.png,3_crop_001.jpg
2,0,160,379,294,0.07480740740731505,60594,0.2376237623762376,3_mask_002.png,3_crop_002.jpg
3,0,160,379,333,0.08412962962952576,68145,0.2496954933008526,3_mask_003.png,3_crop_003.jpg
4,0,0,836,383,0.1625493827158487,131665,0.26180257510729615,3_mask_004.png,3_crop_004.jpg
5,0,160,404,415,0.09944444444432167,80550,0.27235772357723576,3_mask_005.png,3_crop_005.jpg
6,0,129,900,771,0.34194197530821985,276973,0.27426470588235297,3_mask_006.png,3_crop_006.jpg
7,0,160,404,415,0.10179753086407185,82456,0.2752203721841332,3_mask_007.png,3_crop_007.jpg
8,0,129,571,771,0.2329679012342803,188704,0.27682403433476394,3_mask_008.png,3_crop_008.jpg
9,0,129,528,446,0.12840123456774272,104005,0.2782931354359926,3_mask_009.png,3_crop_009.jpg
10,0,129,539,771,0.1976024691355585,160058,0.2894898586355255,3_mask_010.png,3_crop_010.jpg
11,0,129,528,446,0.11341358024677356,91865,0.29922779922779924,3_mask_011.png,3_crop_011.jpg
12,0,129,416,446,0.08052716049372774,65227,0.29947089947089944,3_mask_012.png,3_crop_012.jpg
13,0,129,900,771,0.30851481481443394,249897,0.30004060089321966,3_mask_013.png,3_crop_013.jpg
14,0,129,900,446,0.1854481481479192,150213,0.30140845070422534,3_mask_014.png,3_crop_014.jpg
15,0,129,900,771,0.37639753086373284,304882,0.3058064516129032,3_mask_015.png,3_crop_015.jpg
16,373,0,358,186,0.04471728395056208,36221,0.3063063063063063,3_mask_016.png,3_crop_016.jpg
17,0,129,900,771,0.33142222222181306,268452,0.30977280923187883,3_mask_017.png,3_crop_017.jpg
18,0,160,900,740,0.31780370370331135,257421,0.31002331002331,3_mask_018.png,3_crop_018.jpg
19,0,160,404,400,0.09399012345667408,76132,0.31113423517169614,3_mask_019.png,3_crop_019.jpg
