id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,800,554,0.641507220215159,284316,0.17148554336989033,10_mask_000.png,10_crop_000.jpg
1,0,0,800,554,0.5662951263525129,250982,0.17968889683532988,10_mask_001.png,10_crop_001.jpg
2,0,0,800,554,0.5749593862802912,254822,0.18817666265681388,10_mask_002.png,10_crop_002.jpg
3,547,0,253,178,0.056852436822976415,25197,0.19845857418111754,10_mask_003.png,10_crop_003.jpg
4,0,0,800,554,0.6510424187710943,288542,0.20117830531970196,10_mask_004.png,10_crop_004.jpg
5,595,0,205,233,0.04658844765332448,20648,0.25366876310272535,10_mask_005.png,10_crop_005.jpg
6,393,0,407,178,0.08981272563156631,39805,0.26009693053311794,10_mask_006.png,10_crop_006.jpg
7,552,80,248,474,0.10475631768929432,46428,0.2644564379336931,10_mask_007.png,10_crop_007.jpg
8,640,192,98,149,0.016473375451226367,7301,0.2815533980582524,10_mask_008.png,10_crop_008.jpg
9,640,192,92,149,0.016198104693104245,7179,0.28421052631578947,10_mask_009.png,10_crop_009.jpg
10,595,0,205,301,0.06262861010816194,27757,0.28530259365994237,10_mask_010.png,10_crop_010.jpg
11,626,0,174,178,0.039537454873557,17523,0.28607594936708863,10_mask_011.png,10_crop_011.jpg
12,0,0,800,554,0.6140523465690116,272148,0.29439361951677223,10_mask_012.png,10_crop_012.jpg
13,320,467,142,87,0.015036101082998564,6664,0.3006134969325153,10_mask_013.png,10_crop_013.jpg
14,0,0,800,554,0.5472540613706064,242543,0.3178694158075601,10_mask_014.png,10_crop_014.jpg
15,626,0,174,178,0.0383122743681446,16980,0.3182957393483709,10_mask_015.png,10_crop_015.jpg
16,0,0,631,554,0.4178587545116926,185195,0.3263386396526773,10_mask_016.png,10_crop_016.jpg
17,640,205,92,136,0.014158393501773107,6275,0.32954545454545453,10_mask_017.png,10_crop_017.jpg
18,0,0,800,554,0.42978339350083533,190480,0.33065864259445,10_mask_018.png,10_crop_018.jpg
19,88,0,712,281,0.17848149819454315,79103,0.33086190917516217,10_mask_019.png,10_crop_019.jpg
20,0,0,488,554,0.34467057761655084,152758,0.33114754098360655,10_mask_020.png,10_crop_020.jpg
21,475,92,325,428,0.09816561371819006,43507,0.3338997451146984,10_mask_021.png,10_crop_021.jpg
22,0,0,800,554,0.39016696750814495,172922,0.3340184994861254,10_mask_022.png,10_crop_022.jpg
23,0,0,800,554,0.4095036101073793,181492,0.3358438890790825,10_mask_023.png,10_crop_023.jpg
24,51,0,749,281,0.20338447653383712,90140,0.3395931142410016,10_mask_024.png,10_crop_024.jpg
25,717,0,83,172,0.015828068592022047,7015,0.3442622950819672,10_mask_025.png,10_crop_025.jpg
26,51,0,749,554,0.3998352888077621,177207,0.34602709630172096,10_mask_026.png,10_crop_026.jpg
27,566,161,234,359,0.08328294223807924,36911,0.34665334665334663,10_mask_027.png,10_crop_027.jpg
28,0,0,800,554,0.5170442238255482,229154,0.3473810957254666,10_mask_028.png,10_crop_028.jpg
29,0,0,638,554,0.45535649819391844,201814,0.3489346838980091,10_mask_029.png,10_crop_029.jpg
30,626,0,174,178,0.036953971119050195,16378,0.34959349593495936,10_mask_030.png,10_crop_030.jpg
31,0,0,800,554,0.37227436823020693,164992,0.3570172353148083,10_mask_031.png,10_crop_031.jpg
32,622,192,135,290,0.022287906137133825,9878,0.3594306049822064,10_mask_032.png,10_crop_032.jpg
33,640,192,117,290,0.02003158844760823,8878,0.35968379446640314,10_mask_033.png,10_crop_033.jpg
34,393,129,292,337,0.058300992779651846,25839,0.36186770428015563,10_mask_034.png,10_crop_034.jpg
35,640,205,77,131,0.013269404332100023,5881,0.362962962962963,10_mask_035.png,10_crop_035.jpg
36,0,0,800,554,0.33850857400645645,150027,0.3668555240793201,10_mask_036.png,10_crop_036.jpg
37,0,0,800,554,0.48518953068482584,215036,0.3696697659506252,10_mask_037.png,10_crop_037.jpg
38,645,0,155,233,0.029408844765276602,13034,0.37012987012987014,10_mask_038.png,10_crop_038.jpg
39,393,140,292,342,0.06259025270744001,27740,0.37142857142857144,10_mask_039.png,10_crop_039.jpg
40,717,0,83,119,0.013172382671450423,5838,0.37254901960784315,10_mask_040.png,10_crop_040.jpg
41,568,192,202,317,0.03354016245479797,14865,0.37471264367816093,10_mask_041.png,10_crop_041.jpg
42,622,192,135,290,0.02846796028874443,12617,0.375,10_mask_042.png,10_crop_042.jpg
43,730,303,70,179,0.01352211191332689,5993,0.375,10_mask_043.png,10_crop_043.jpg
