id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,1024,1024,0.6352090835565232,666065,0.1650548033526757,3_mask_000.png,3_crop_000.jpg
1,294,0,730,247,0.09067535400381978,95080,0.1848341232227488,3_mask_001.png,3_crop_001.jpg
2,0,0,1024,1024,0.4486360549922479,470429,0.18586507572280864,3_mask_002.png,3_crop_002.jpg
3,0,0,1024,1024,0.6090364456170949,638621,0.187248322147651,3_mask_003.png,3_crop_003.jpg
4,294,0,611,247,0.07525920867912744,78915,0.20114942528735633,3_mask_004.png,3_crop_004.jpg
5,0,0,1024,1024,0.5725307464594149,600342,0.21024161557879553,3_mask_005.png,3_crop_005.jpg
6,401,0,266,193,0.03289508819576941,34493,0.2215568862275449,3_mask_006.png,3_crop_006.jpg
7,401,0,504,247,0.06109714508050814,64065,0.24738675958188153,3_mask_007.png,3_crop_007.jpg
8,916,0,108,170,0.011839866638172302,12415,0.25925925925925924,3_mask_008.png,3_crop_008.jpg
9,0,187,426,364,0.0764827728270755,80198,0.27167630057803466,3_mask_009.png,3_crop_009.jpg
10,401,0,266,193,0.028180122375461407,29549,0.2805755395683453,3_mask_010.png,3_crop_010.jpg
11,872,690,152,207,0.014085769653306879,14770,0.28125,3_mask_011.png,3_crop_011.jpg
12,401,0,504,193,0.04620361328120594,48448,0.2850678733031674,3_mask_012.png,3_crop_012.jpg
13,401,0,463,193,0.04990863800044069,52333,0.288135593220339,3_mask_013.png,3_crop_013.jpg
14,380,0,484,201,0.04602146148677252,48257,0.29245283018867924,3_mask_014.png,3_crop_014.jpg
15,401,0,504,247,0.05921745300287321,62094,0.29537366548042704,3_mask_015.png,3_crop_015.jpg
16,401,0,504,247,0.05744361877435928,60234,0.29927007299270075,3_mask_016.png,3_crop_016.jpg
17,380,0,230,201,0.02060413360593738,21605,0.3069306930693069,3_mask_017.png,3_crop_017.jpg
18,510,0,157,193,0.016483306884749905,17284,0.30952380952380953,3_mask_018.png,3_crop_018.jpg
19,0,0,318,174,0.027904510498020264,29260,0.3108108108108108,3_mask_019.png,3_crop_019.jpg
20,413,0,254,247,0.027992248535129553,29352,0.3142857142857143,3_mask_020.png,3_crop_020.jpg
21,401,0,504,247,0.054163932800241316,56795,0.31746031746031744,3_mask_021.png,3_crop_021.jpg
22,413,0,254,247,0.02645206451413493,27737,0.3188405797101449,3_mask_022.png,3_crop_022.jpg
23,401,0,504,247,0.048360824584914815,50710,0.32142857142857145,3_mask_023.png,3_crop_023.jpg
24,401,0,266,247,0.028347969055148747,29725,0.32413793103448274,3_mask_024.png,3_crop_024.jpg
25,0,151,1024,873,0.2311801910398186,242410,0.3275862068965517,3_mask_025.png,3_crop_025.jpg
26,0,646,322,378,0.029842376708955915,31292,0.3282442748091603,3_mask_026.png,3_crop_026.jpg
27,425,151,599,681,0.15114879608139883,158491,0.33156498673740054,3_mask_027.png,3_crop_027.jpg
28,510,0,148,193,0.014307022094712919,15002,0.3333333333333333,3_mask_028.png,3_crop_028.jpg
29,401,0,504,247,0.05144023895258766,53939,0.3360995850622407,3_mask_029.png,3_crop_029.jpg
30,401,0,266,247,0.02451419830319928,25705,0.3387096774193548,3_mask_030.png,3_crop_030.jpg
31,801,381,223,643,0.04944992065424972,51852,0.3394495412844037,3_mask_031.png,3_crop_031.jpg
32,380,0,230,201,0.019287109374981605,20224,0.3402061855670103,3_mask_032.png,3_crop_032.jpg
33,0,189,426,373,0.06626605987542508,69485,0.34050179211469533,3_mask_033.png,3_crop_033.jpg
34,510,21,148,172,0.01385021209715476,14523,0.3424657534246575,3_mask_034.png,3_crop_034.jpg
35,380,0,484,201,0.04076385498042987,42744,0.34375,3_mask_035.png,3_crop_035.jpg
36,605,0,419,256,0.05467319488520177,57329,0.34439834024896265,3_mask_036.png,3_crop_036.jpg
37,192,0,345,199,0.021792411804178437,22851,0.34579439252336447,3_mask_037.png,3_crop_037.jpg
38,605,632,162,122,0.010349273681630754,10852,0.3469387755102041,3_mask_038.png,3_crop_038.jpg
39,371,243,183,353,0.02131080627439374,22346,0.35,3_mask_039.png,3_crop_039.jpg
40,605,0,346,249,0.03983306884761826,41768,0.35106382978723405,3_mask_040.png,3_crop_040.jpg
41,0,0,537,219,0.03954792022701307,41469,0.3523809523809524,3_mask_041.png,3_crop_041.jpg
42,872,626,152,271,0.014647483825669624,15359,0.35294117647058826,3_mask_042.png,3_crop_042.jpg
