pred_class,confidence,cat_prob,is_cat,predicted_label,image,id,x,y,w,h,score,area,energy,mask_file,crop,gt_is_cat,best_gt_idx,max_iou
274,0.0885787084698677,0.0017231109231943265,False,not cat,0,0,39,0,1061,823,0.6027206450893596,545643.0,0.1656565656565656,0_mask_000.png,0_crop_000.jpg,False,0,0.06657787478971099
295,0.028450502082705498,0.0022521431965287775,False,not cat,0,1,808,590,292,233,0.0518999226775081,46985.0,0.1674641148325359,0_mask_001.png,0_crop_001.jpg,False,-1,0.0
356,0.07246730476617813,0.002762718853773549,False,not cat,0,2,52,459,651,364,0.1566729261016716,141836.0,0.1724137931034483,0_mask_002.png,0_crop_002.jpg,False,0,0.10785749145924842
277,0.0796002745628357,0.0019226568256272003,False,not cat,0,3,0,0,1100,823,0.6873345852196097,622244.0,0.1766784452296819,0_mask_003.png,0_crop_003.jpg,False,0,0.06421738650171215
335,0.0650806576013565,0.0018832686328096315,False,not cat,0,4,39,0,753,823,0.3041533193413187,275350.0,0.189640768588137,0_mask_004.png,0_crop_004.jpg,False,0,0.09381025916584775
280,0.02478681318461895,0.0019646062573883682,False,not cat,0,5,39,433,562,390,0.1344460399865962,121714.0,0.1925042589437819,0_mask_005.png,0_crop_005.jpg,False,0,0.12116630145625966
13,0.021771905943751335,0.0020281178440200165,False,not cat,0,6,52,477,612,346,0.1307334585218924,118353.0,0.2006578947368421,0_mask_006.png,0_crop_006.jpg,False,0,0.0901174180154053
274,0.0885787084698677,0.0017231109231943265,False,not cat,0,7,39,0,1061,823,0.5660444051689318,512440.0,0.2015250544662309,0_mask_007.png,0_crop_007.jpg,False,0,0.06657787478971099
280,0.050244174897670746,0.0028138718043919653,False,not cat,0,8,39,462,566,361,0.1307820611950394,118397.0,0.2020725388601036,0_mask_008.png,0_crop_008.jpg,False,0,0.0936190071418452
996,0.037415966391563416,0.0018555026035755873,False,not cat,0,9,52,463,651,360,0.1481718767257835,134140.0,0.2023289665211062,0_mask_009.png,0_crop_009.jpg,False,0,0.10326722440573631
277,0.0796002745628357,0.0019226568256272003,False,not cat,0,10,0,0,1100,823,0.6938572848771746,628149.0,0.203125,0_mask_010.png,0_crop_010.jpg,False,0,0.06421738650171215
13,0.021771905943751335,0.0020281178440200165,False,not cat,0,11,52,477,612,346,0.1262675356234107,114310.0,0.2054329371816638,0_mask_011.png,0_crop_011.jpg,False,0,0.0901174180154053
996,0.037415966391563416,0.0018555026035755873,False,not cat,0,12,52,463,651,360,0.1422776980005056,128804.0,0.2054794520547945,0_mask_012.png,0_crop_012.jpg,False,0,0.10326722440573631
280,0.057201821357011795,0.0033804900012910366,False,not cat,0,13,39,462,570,361,0.1288953937919707,116689.0,0.2061855670103092,0_mask_013.png,0_crop_013.jpg,False,0,0.09454605781593464
138,0.02135241962969303,0.002637024808791466,False,not cat,0,14,52,477,379,346,0.08237269413445,74572.0,0.2108108108108108,0_mask_014.png,0_crop_014.jpg,False,0,0.0366982527249822
280,0.0364660881459713,0.0028768219926860183,False,not cat,0,15,52,463,612,360,0.1354147796309119,122591.0,0.2115384615384615,0_mask_015.png,0_crop_015.jpg,False,0,0.10725575883856961
280,0.01864008419215679,0.002638358564581722,False,not cat,0,16,52,477,480,346,0.1023494974040623,92657.0,0.2119914346895074,0_mask_016.png,0_crop_016.jpg,False,0,0.0639006590778604
