pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
281,0.18043869733810425,0.2897643242031336,True,cat,0,385,0,263,540,0.1615514403288857,78514,0.147945205479452,6_mask_000.png,6_crop_000.jpg
381,0.19941182434558868,0.0029081037209834903,False,not cat,1,583,0,317,540,0.238442386830785,115883,0.1507268553940321,6_mask_001.png,6_crop_001.jpg
281,0.14739865064620972,0.34459649003110826,True,cat,2,384,0,331,540,0.1834197530860423,89142,0.1634146341463414,6_mask_002.png,6_crop_002.jpg
281,0.16728168725967407,0.3362567706499249,True,cat,3,27,0,873,540,0.5037551440318853,244825,0.1699261190786614,6_mask_003.png,6_crop_003.jpg
281,0.17052006721496582,0.3238924756878987,True,cat,4,126,0,589,540,0.4056893004106879,197165,0.1756440281030445,6_mask_004.png,6_crop_004.jpg
281,0.18043869733810425,0.2897643242031336,True,cat,5,385,0,263,540,0.1612242798350592,78355,0.1758087201125175,6_mask_005.png,6_crop_005.jpg
281,0.12145251780748367,0.27049740334041417,True,cat,6,385,0,330,540,0.1546049382712868,75138,0.1808219178082191,6_mask_006.png,6_crop_006.jpg
281,0.16028133034706116,0.2931235805153847,True,cat,7,0,0,900,540,0.5969506172827224,290118,0.1829165495925822,6_mask_007.png,6_crop_007.jpg
281,0.17732025682926178,0.36176083446480334,True,cat,8,114,0,607,540,0.3888312757193645,188972,0.2026699029126213,6_mask_008.png,6_crop_008.jpg
281,0.19140642881393433,0.35077735187951475,True,cat,9,114,0,601,540,0.3803744855959251,184862,0.2051597051597051,6_mask_009.png,6_crop_009.jpg
281,0.1518205851316452,0.3204080351861194,True,cat,10,146,0,575,540,0.3714403292173427,180520,0.2059779077322936,6_mask_010.png,6_crop_010.jpg
281,0.17732025682926178,0.36176083446480334,True,cat,11,114,0,607,540,0.3645905349786736,177191,0.2066326530612245,6_mask_011.png,6_crop_011.jpg
