id,x,y,w,h,score,area,energy,mask_file,crop
0,0,87,900,513,0.5208462962953317,281257,0.101749837977965,9_mask_000.png,9_crop_000.jpg
1,0,167,900,433,0.4788111111102244,258558,0.1022001419446416,9_mask_001.png,9_crop_001.jpg
2,115,355,785,245,0.2437537037032523,131627,0.13006193425440685,9_mask_002.png,9_crop_002.jpg
3,0,0,900,600,0.6112203703692385,330059,0.1333131801692866,9_mask_003.png,9_crop_003.jpg
4,0,0,900,427,0.4477666666658375,241794,0.1402269321344466,9_mask_004.png,9_crop_004.jpg
5,0,0,900,600,0.5343462962953067,288547,0.1684521610639084,9_mask_005.png,9_crop_005.jpg
6,115,355,785,245,0.23547592592548985,127157,0.17587430309173846,9_mask_006.png,9_crop_006.jpg
7,0,208,900,392,0.3895555555548342,210360,0.18070009460737937,9_mask_007.png,9_crop_007.jpg
8,0,0,900,427,0.39469629629556535,213136,0.18566176470588236,9_mask_008.png,9_crop_008.jpg
9,0,198,900,402,0.3759166666659705,202995,0.18576304241833252,9_mask_009.png,9_crop_009.jpg
10,0,0,900,413,0.4093833333325752,221067,0.19089147286821706,9_mask_010.png,9_crop_010.jpg
11,115,355,785,245,0.21959074074033408,118579,0.2004417448923247,9_mask_011.png,9_crop_011.jpg
12,0,0,900,427,0.3822240740733662,206401,0.20149812734082398,9_mask_012.png,9_crop_012.jpg
13,0,0,900,600,0.4722111111102366,254994,0.20160481444332998,9_mask_013.png,9_crop_013.jpg
14,0,0,900,427,0.4080166666659111,220329,0.20378490653127163,9_mask_014.png,9_crop_014.jpg
15,115,355,785,245,0.22588518518476688,121978,0.20472864051585168,9_mask_015.png,9_crop_015.jpg
16,115,363,785,237,0.2243222222218068,121134,0.205085682697623,9_mask_016.png,9_crop_016.jpg
17,0,0,900,427,0.358135185184522,193393,0.2092908327155918,9_mask_017.png,9_crop_017.jpg
18,142,0,758,413,0.33680555555493186,181875,0.2093841642228739,9_mask_018.png,9_crop_018.jpg
