id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,559,561,0.4622772538884982,164420,0.1190711462450593,4_mask_000.png,4_crop_000.jpg
1,0,0,634,561,0.5184888409034157,184413,0.13103767044141437,4_mask_001.png,4_crop_001.jpg
2,22,32,537,529,0.33364541686956695,118669,0.13114754098360656,4_mask_002.png,4_crop_002.jpg
3,0,0,559,561,0.42350017150417657,150628,0.13198509845662587,4_mask_003.png,4_crop_003.jpg
4,0,0,634,561,0.49438249632951975,175839,0.14107987061458074,4_mask_004.png,4_crop_004.jpg
5,0,0,559,534,0.40010515246995815,142307,0.141643059490085,4_mask_005.png,4_crop_005.jpg
6,0,0,559,561,0.44741251820361505,159133,0.14300545029846873,4_mask_006.png,4_crop_006.jpg
7,0,0,559,561,0.38287026884061565,136177,0.14393939393939395,4_mask_007.png,4_crop_007.jpg
8,0,0,559,561,0.4216782784223146,149980,0.14410719168717528,4_mask_008.png,4_crop_008.jpg
9,0,0,559,561,0.4158386612448033,147903,0.14634146341463414,4_mask_009.png,4_crop_009.jpg
10,0,0,634,561,0.5340480327475889,189947,0.1475487862922418,4_mask_010.png,4_crop_010.jpg
11,22,0,537,561,0.4030291784038107,143347,0.15153203342618385,4_mask_011.png,4_crop_011.jpg
12,22,32,537,529,0.3724534264512659,132472,0.1527899503359626,4_mask_012.png,4_crop_012.jpg
13,22,0,603,561,0.42610649077406243,151555,0.15332057939327684,4_mask_013.png,4_crop_013.jpg
14,22,50,537,470,0.34124507273418564,121372,0.15944818735964067,4_mask_014.png,4_crop_014.jpg
15,0,220,130,341,0.05897535383508782,20976,0.16,4_mask_015.png,4_crop_015.jpg
16,22,0,600,561,0.499791944307147,177763,0.1609882964889467,4_mask_016.png,4_crop_016.jpg
17,0,0,634,561,0.5002614753946022,177930,0.16265356265356265,4_mask_017.png,4_crop_017.jpg
18,77,0,482,493,0.3253400585920665,115715,0.16981132075471697,4_mask_018.png,4_crop_018.jpg
19,0,8,634,553,0.45405624251293586,161496,0.17415418746533556,4_mask_019.png,4_crop_019.jpg
20,22,32,537,529,0.3544903479018582,126083,0.1916484886257401,4_mask_020.png,4_crop_020.jpg
21,22,68,537,452,0.32567463463642077,115834,0.19308943089430894,4_mask_021.png,4_crop_021.jpg
22,0,8,529,553,0.3784055061646946,134589,0.19438377535101403,4_mask_022.png,4_crop_022.jpg
23,156,498,309,63,0.04090824743995651,14550,0.19444444444444445,4_mask_023.png,4_crop_023.jpg
24,22,32,537,529,0.3796594634401737,135035,0.19651965196519652,4_mask_024.png,4_crop_024.jpg
25,22,0,612,561,0.41989293566462577,149345,0.20398593200468934,4_mask_025.png,4_crop_025.jpg
