id,x,y,w,h,score,area,energy,mask_file,crop
0,434,0,206,304,0.12390331572724507,33781,0.19447186574531095,7_mask_000.png,7_crop_000.jpg
1,408,0,232,304,0.13793280516381332,37606,0.22369584438549955,7_mask_001.png,7_crop_001.jpg
2,0,0,180,426,0.1275931631450719,34787,0.23809523809523808,7_mask_002.png,7_crop_002.jpg
3,413,0,227,304,0.14435519366144237,39357,0.24083769633507854,7_mask_003.png,7_crop_003.jpg
4,434,0,206,304,0.1324237089197021,36104,0.24528301886792453,7_mask_004.png,7_crop_004.jpg
5,434,0,206,304,0.10784551056298472,29403,0.24944320712694878,7_mask_005.png,7_crop_005.jpg
6,0,0,142,335,0.08204225352082584,22368,0.2518248175182482,7_mask_006.png,7_crop_006.jpg
7,459,0,181,289,0.10123606220620145,27601,0.26558891454965355,7_mask_007.png,7_crop_007.jpg
8,40,0,600,426,0.508865170185927,138737,0.2688652878703186,7_mask_008.png,7_crop_008.jpg
9,0,0,144,335,0.08269146126730233,22545,0.27102803738317754,7_mask_009.png,7_crop_009.jpg
10,0,0,180,426,0.1135710093892548,30964,0.2766497461928934,7_mask_010.png,7_crop_010.jpg
11,0,0,368,426,0.14800836267551346,40353,0.2804878048780488,7_mask_011.png,7_crop_011.jpg
12,0,0,180,426,0.11101452464748014,30267,0.2836218375499334,7_mask_012.png,7_crop_012.jpg
13,434,0,206,248,0.08492517605602654,23154,0.2847682119205298,7_mask_013.png,7_crop_013.jpg
14,0,0,144,426,0.09067634976492563,24722,0.28596187175043325,7_mask_014.png,7_crop_014.jpg
15,408,0,232,304,0.13821889671310805,37684,0.2873980054397099,7_mask_015.png,7_crop_015.jpg
16,0,18,180,408,0.1174589201873626,32024,0.28911138923654567,7_mask_016.png,7_crop_016.jpg
17,53,0,524,426,0.36457599765124493,99398,0.2964782964782965,7_mask_017.png,7_crop_017.jpg
18,434,0,206,248,0.1028829225348339,28050,0.2992125984251969,7_mask_018.png,7_crop_018.jpg
19,0,18,142,317,0.07044087441288717,19205,0.30454545454545456,7_mask_019.png,7_crop_019.jpg
20,459,0,181,262,0.07824603873210736,21333,0.3052959501557632,7_mask_020.png,7_crop_020.jpg
21,413,0,227,304,0.11768632629064815,32086,0.3074361820199778,7_mask_021.png,7_crop_021.jpg
22,53,0,587,426,0.43975205398899736,119894,0.3106159895150721,7_mask_022.png,7_crop_022.jpg
