id,x,y,w,h,score,area,energy,mask_file,crop
0,0,191,1080,529,0.47779320987592877,371532,0.07034327518289252,9_mask_000.png,9_crop_000.jpg
1,0,93,1080,627,0.5733217592585219,445815,0.09243697478991597,9_mask_001.png,9_crop_001.jpg
2,0,0,1080,512,0.48297710905287683,375563,0.10257816785518377,9_mask_002.png,9_crop_002.jpg
3,136,470,944,250,0.2156854423865539,167717,0.1127659574468085,9_mask_003.png,9_crop_003.jpg
4,0,0,1080,512,0.4425745884767971,344146,0.11438679245283019,9_mask_004.png,9_crop_004.jpg
5,0,0,1080,512,0.44709104938214106,347658,0.12362159024956472,9_mask_005.png,9_crop_005.jpg
6,0,0,1080,720,0.6583796296287829,511956,0.1245406288280931,9_mask_006.png,9_crop_006.jpg
7,0,232,1080,488,0.4083114711928905,317503,0.1333775713337757,9_mask_007.png,9_crop_007.jpg
8,0,0,1080,512,0.4615997942380895,358940,0.1359278059785674,9_mask_008.png,9_crop_008.jpg
9,0,232,1080,488,0.3968454218101892,308587,0.13701431492842536,9_mask_009.png,9_crop_009.jpg
10,136,381,944,339,0.2500681584358924,194453,0.1493815413891532,9_mask_010.png,9_crop_010.jpg
11,0,0,1080,464,0.4068312757196414,316352,0.14964675658317278,9_mask_011.png,9_crop_011.jpg
12,0,191,1080,529,0.4213541666661248,327645,0.15186615186615188,9_mask_012.png,9_crop_012.jpg
13,0,0,1080,506,0.4007433127566863,311618,0.1528046421663443,9_mask_013.png,9_crop_013.jpg
14,0,0,1080,512,0.40599794238630915,315704,0.15414507772020725,9_mask_014.png,9_crop_014.jpg
15,0,0,1080,512,0.41379886831222507,321770,0.1553030303030303,9_mask_015.png,9_crop_015.jpg
16,0,0,1080,647,0.5282536008223659,410770,0.15848670756646216,9_mask_016.png,9_crop_016.jpg
17,0,256,1080,464,0.37978652263325646,295322,0.15856236786469344,9_mask_017.png,9_crop_017.jpg
18,0,232,1080,488,0.3077713477362297,239323,0.1588785046728972,9_mask_018.png,9_crop_018.jpg
19,0,232,1080,384,0.2522980967074945,196187,0.1597051597051597,9_mask_019.png,9_crop_019.jpg
20,0,232,1080,488,0.3710892489707162,288559,0.15994236311239193,9_mask_020.png,9_crop_020.jpg
21,136,470,944,250,0.18884773662527155,146848,0.1608222490931076,9_mask_021.png,9_crop_021.jpg
22,62,277,1018,443,0.33701388888845546,262062,0.16163959783449341,9_mask_022.png,9_crop_022.jpg
23,136,440,944,280,0.20929269547298188,162746,0.16464088397790055,9_mask_023.png,9_crop_023.jpg
24,136,433,944,287,0.22270447530835558,173175,0.1650893796004206,9_mask_024.png,9_crop_024.jpg
25,141,0,939,512,0.36757973250981535,285830,0.16870064608758076,9_mask_025.png,9_crop_025.jpg
26,0,0,1080,504,0.37522376543161623,291774,0.16910229645093947,9_mask_026.png,9_crop_026.jpg
27,0,232,1080,488,0.369925411522158,287654,0.16997792494481237,9_mask_027.png,9_crop_027.jpg
28,0,219,1080,501,0.3314441872423721,257731,0.170080142475512,9_mask_028.png,9_crop_028.jpg
29,0,232,1080,393,0.2588593106992556,201289,0.170316301703163,9_mask_029.png,9_crop_029.jpg
30,219,0,861,464,0.32347479423826714,251534,0.1704450041981528,9_mask_030.png,9_crop_030.jpg
31,0,223,1080,438,0.29332690329180383,228091,0.17133956386292834,9_mask_031.png,9_crop_031.jpg
32,0,223,1080,497,0.41616640946448535,323611,0.17205009887936717,9_mask_032.png,9_crop_032.jpg
33,0,0,1080,720,0.5268904320980878,409710,0.17426545086119555,9_mask_033.png,9_crop_033.jpg
34,0,277,1080,443,0.3371116255139698,262138,0.17572892040977148,9_mask_034.png,9_crop_034.jpg
35,0,244,1080,417,0.24851466049350757,193245,0.17618469015795868,9_mask_035.png,9_crop_035.jpg
36,62,277,1018,443,0.3117991255140023,242455,0.17627401837928153,9_mask_036.png,9_crop_036.jpg
37,0,244,1080,476,0.27487654320952304,213744,0.17733473242392445,9_mask_037.png,9_crop_037.jpg
38,136,433,944,287,0.2029539609050888,157817,0.1790193842645382,9_mask_038.png,9_crop_038.jpg
39,136,433,944,287,0.19362397119316663,150562,0.17912218268090155,9_mask_039.png,9_crop_039.jpg
40,0,191,1080,529,0.33315843621356334,259064,0.1795774647887324,9_mask_040.png,9_crop_040.jpg
41,0,232,940,384,0.2318994341560804,180325,0.18218623481781376,9_mask_041.png,9_crop_041.jpg
42,0,0,1080,512,0.40608924897067117,315775,0.18383311603650587,9_mask_042.png,9_crop_042.jpg
43,0,0,1080,464,0.363361625513936,282550,0.18432510885341075,9_mask_043.png,9_crop_043.jpg
44,0,0,1080,512,0.37279963991721604,289889,0.18549511854951187,9_mask_044.png,9_crop_044.jpg
45,0,232,1080,488,0.3161548353905399,245842,0.18778077268643306,9_mask_045.png,9_crop_045.jpg
