id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,62,224,0.03204338804626696,11397,0.08695652173913043,4_mask_000.png,4_crop_000.jpg
1,534,0,100,238,0.0505209826974968,17969,0.0945273631840796,4_mask_001.png,4_crop_001.jpg
2,0,0,62,155,0.022835517918029333,8122,0.10204081632653061,4_mask_002.png,4_crop_002.jpg
3,0,0,634,561,0.6949791100819993,247186,0.11158645276292335,4_mask_003.png,4_crop_003.jpg
4,155,328,479,233,0.11768642071076973,41858,0.11198428290766209,4_mask_004.png,4_crop_004.jpg
5,0,0,634,561,0.6806541945695197,242091,0.11328266377126311,4_mask_005.png,4_crop_005.jpg
6,550,0,84,238,0.03944904603642816,14031,0.11538461538461539,4_mask_006.png,4_crop_006.jpg
7,0,0,634,561,0.6977316306485778,248165,0.1213832039520113,4_mask_007.png,4_crop_007.jpg
8,0,0,634,561,0.6087850109915013,216529,0.12244045131633932,4_mask_008.png,4_crop_008.jpg
9,0,0,634,561,0.6466230312009126,229987,0.12951006456513484,4_mask_009.png,4_crop_009.jpg
10,0,0,634,561,0.6251539330942797,222351,0.13372781065088757,4_mask_010.png,4_crop_010.jpg
11,155,328,479,233,0.10502032760307185,37353,0.13973799126637554,4_mask_011.png,4_crop_011.jpg
12,0,0,634,561,0.6309682462012096,224419,0.14251968503937007,4_mask_012.png,4_crop_012.jpg
13,0,0,634,561,0.6161400608404995,219145,0.14401952807160293,4_mask_013.png,4_crop_013.jpg
14,0,0,634,561,0.6174867997081105,219624,0.14494518879415347,4_mask_014.png,4_crop_014.jpg
15,0,0,634,561,0.5481536463150296,194964,0.1491395793499044,4_mask_015.png,4_crop_015.jpg
16,0,0,634,561,0.5384340716483678,191507,0.151252408477842,4_mask_016.png,4_crop_016.jpg
17,88,0,546,561,0.43564893694665435,154949,0.15178013741411617,4_mask_017.png,4_crop_017.jpg
18,0,0,62,210,0.02559366161140372,9103,0.15315315315315314,4_mask_018.png,4_crop_018.jpg
19,0,0,634,561,0.5552781479653973,197498,0.15486725663716813,4_mask_019.png,4_crop_019.jpg
20,534,0,100,238,0.04355955172420936,15493,0.15555555555555556,4_mask_020.png,4_crop_020.jpg
21,0,0,634,561,0.5659761466945405,201303,0.15971606033717836,4_mask_021.png,4_crop_021.jpg
22,0,0,62,210,0.025514937836261534,9075,0.16071428571428573,4_mask_022.png,4_crop_022.jpg
23,0,0,634,561,0.564916187293519,200926,0.16498020237571492,4_mask_023.png,4_crop_023.jpg
24,0,0,634,561,0.5612527201860095,199623,0.16527390900649955,4_mask_024.png,4_crop_024.jpg
25,0,0,624,561,0.48708930087527597,173245,0.17025641025641025,4_mask_025.png,4_crop_025.jpg
26,0,0,634,561,0.5742168390138885,204234,0.17060367454068243,4_mask_026.png,4_crop_026.jpg
27,0,0,624,561,0.47325922052083297,168326,0.17347480106100796,4_mask_027.png,4_crop_027.jpg
28,0,0,634,561,0.4397116460566707,156394,0.181044957472661,4_mask_028.png,4_crop_028.jpg
29,540,0,94,238,0.03605830057851837,12825,0.18238993710691823,4_mask_029.png,4_crop_029.jpg
30,0,0,634,561,0.4959541602689655,176398,0.18494965553789083,4_mask_030.png,4_crop_030.jpg
31,0,0,62,155,0.018393247749291786,6542,0.18518518518518517,4_mask_031.png,4_crop_031.jpg
32,0,0,62,155,0.018331393354537213,6520,0.1951219512195122,4_mask_032.png,4_crop_032.jpg
33,88,0,546,481,0.3608107424204164,128331,0.19534883720930232,4_mask_033.png,4_crop_033.jpg
34,23,0,601,561,0.518477594649824,184409,0.1954242135367016,4_mask_034.png,4_crop_034.jpg
35,0,0,62,77,0.010984778195732651,3907,0.2,4_mask_035.png,4_crop_035.jpg
36,103,143,531,418,0.3522664012540915,125292,0.21423047177107502,4_mask_036.png,4_crop_036.jpg
37,0,0,624,561,0.4548800305885308,161789,0.2164835164835165,4_mask_037.png,4_crop_037.jpg
38,30,0,604,523,0.39342206627306625,139930,0.2167352537722908,4_mask_038.png,4_crop_038.jpg
39,103,143,409,327,0.24682715070472727,87790,0.2201722017220172,4_mask_039.png,4_crop_039.jpg
40,103,41,531,520,0.39135556717558395,139195,0.22958827634333567,4_mask_040.png,4_crop_040.jpg
41,103,0,409,470,0.2846089396461799,101228,0.23435843054082714,4_mask_041.png,4_crop_041.jpg
