pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
765,0.3363053500652313,0.1908526208717376,True,cat,0,0,0,559,561,0.4622772538884982,164420,0.1190711462450593,4_mask_000.png,4_crop_000.jpg
765,0.2405054271221161,0.27032043889630586,True,cat,1,0,0,634,561,0.5184888409034157,184413,0.1310376704414143,4_mask_001.png,4_crop_001.jpg
765,0.12767602503299713,0.2745963594643399,True,cat,2,22,32,537,529,0.3336454168695669,118669,0.1311475409836065,4_mask_002.png,4_crop_002.jpg
765,0.3363053500652313,0.1908526208717376,True,cat,3,0,0,559,561,0.4235001715041765,150628,0.1319850984566258,4_mask_003.png,4_crop_003.jpg
765,0.2405054271221161,0.27032043889630586,True,cat,4,0,0,634,561,0.4943824963295197,175839,0.1410798706145807,4_mask_004.png,4_crop_004.jpg
281,0.21567681431770325,0.3589583160355687,True,cat,5,0,0,559,534,0.4001051524699581,142307,0.141643059490085,4_mask_005.png,4_crop_005.jpg
765,0.3363053500652313,0.1908526208717376,True,cat,6,0,0,559,561,0.447412518203615,159133,0.1430054502984687,4_mask_006.png,4_crop_006.jpg
765,0.3363053500652313,0.1908526208717376,True,cat,7,0,0,559,561,0.3828702688406156,136177,0.1439393939393939,4_mask_007.png,4_crop_007.jpg
765,0.3363053500652313,0.1908526208717376,True,cat,8,0,0,559,561,0.4216782784223146,149980,0.1441071916871752,4_mask_008.png,4_crop_008.jpg
765,0.3363053500652313,0.1908526208717376,True,cat,9,0,0,559,561,0.4158386612448033,147903,0.1463414634146341,4_mask_009.png,4_crop_009.jpg
765,0.2405054271221161,0.27032043889630586,True,cat,10,0,0,634,561,0.5340480327475889,189947,0.1475487862922418,4_mask_010.png,4_crop_010.jpg
281,0.1613210290670395,0.3357599484734237,True,cat,11,22,0,537,561,0.4030291784038107,143347,0.1515320334261838,4_mask_011.png,4_crop_011.jpg
765,0.12767602503299713,0.2745963594643399,True,cat,12,22,32,537,529,0.3724534264512659,132472,0.1527899503359626,4_mask_012.png,4_crop_012.jpg
281,0.19172260165214539,0.3533868818776682,True,cat,13,22,0,603,561,0.4261064907740624,151555,0.1533205793932768,4_mask_013.png,4_crop_013.jpg
281,0.2010950744152069,0.40453464118763804,True,cat,14,22,50,537,470,0.3412450727341856,121372,0.1594481873596406,4_mask_014.png,4_crop_014.jpg
666,0.06904250383377075,0.002795393840642646,False,not cat,15,0,220,130,341,0.0589753538350878,20976,0.16,4_mask_015.png,4_crop_015.jpg
765,0.21840769052505493,0.3146301346132532,True,cat,16,22,0,600,561,0.499791944307147,177763,0.1609882964889467,4_mask_016.png,4_crop_016.jpg
765,0.2405054271221161,0.27032043889630586,True,cat,17,0,0,634,561,0.5002614753946022,177930,0.1626535626535626,4_mask_017.png,4_crop_017.jpg
281,0.20944200456142426,0.47672406677156687,True,cat,18,77,0,482,493,0.3253400585920665,115715,0.1698113207547169,4_mask_018.png,4_crop_018.jpg
765,0.3149756193161011,0.2593260071007535,True,cat,19,0,8,634,553,0.4540562425129358,161496,0.1741541874653355,4_mask_019.png,4_crop_019.jpg
765,0.12767602503299713,0.2745963594643399,True,cat,20,22,32,537,529,0.3544903479018582,126083,0.1916484886257401,4_mask_020.png,4_crop_020.jpg
281,0.23919884860515594,0.4405986109049991,True,cat,21,22,68,537,452,0.3256746346364207,115834,0.1930894308943089,4_mask_021.png,4_crop_021.jpg
281,0.13922186195850372,0.295821767533198,True,cat,22,0,8,529,553,0.3784055061646946,134589,0.194383775351014,4_mask_022.png,4_crop_022.jpg
584,0.06906049698591232,0.0020234805124346167,False,not cat,23,156,498,309,63,0.0409082474399565,14550,0.1944444444444444,4_mask_023.png,4_crop_023.jpg
765,0.12767602503299713,0.2745963594643399,True,cat,24,22,32,537,529,0.3796594634401737,135035,0.1965196519651965,4_mask_024.png,4_crop_024.jpg
765,0.31204837560653687,0.2868573000887409,True,cat,25,22,0,612,561,0.4198929356646257,149345,0.2039859320046893,4_mask_025.png,4_crop_025.jpg
765,0.2145811915397644,0.2521049836650491,True,cat,26,88,8,546,553,0.3757682596974314,133651,0.2040351448096322,4_mask_026.png,4_crop_026.jpg
763,0.11207500845193863,0.0016423063643742353,False,not cat,27,536,0,98,227,0.0507796465301068,18061,0.2068965517241379,4_mask_027.png,4_crop_027.jpg
281,0.2755938172340393,0.5335705745965242,True,cat,28,77,50,452,443,0.2876932246937148,102325,0.2089093701996927,4_mask_028.png,4_crop_028.jpg
765,0.3149756193161011,0.2593260071007535,True,cat,29,0,8,634,553,0.428164555181351,152287,0.2089769746429612,4_mask_029.png,4_crop_029.jpg
281,0.21517397463321686,0.47693216463085264,True,cat,30,88,8,441,478,0.2917081372259661,103753,0.2162773172569706,4_mask_030.png,4_crop_030.jpg
765,0.2145811915397644,0.2521049836650491,True,cat,31,88,8,546,553,0.3426480428697553,121871,0.2255172413793103,4_mask_031.png,4_crop_031.jpg
281,0.23796789348125458,0.5058797132223845,True,cat,32,77,93,482,400,0.2733514398008475,97224,0.2316162013370035,4_mask_032.png,4_crop_032.jpg
