pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
62,0.02936268411576748,0.0023827603727113456,False,not cat,0,0,0,279,673,0.1480287270923757,89661,0.1618497109826589,0_mask_000.png,0_crop_000.jpg
62,0.06704625487327576,0.001768043963238597,False,not cat,1,0,0,267,673,0.1436189532769628,86990,0.181311615945135,0_mask_001.png,0_crop_001.jpg
274,0.13399121165275574,0.001698031192063354,False,not cat,2,31,0,869,673,0.6797639095250457,411733,0.1831658291457286,0_mask_002.png,0_crop_002.jpg
277,0.0959097221493721,0.0018232022266602144,False,not cat,3,0,0,900,673,0.6263430741280728,379376,0.1880733944954128,0_mask_003.png,0_crop_003.jpg
277,0.0959097221493721,0.0018232022266602144,False,not cat,4,0,0,900,673,0.6880766055791843,416768,0.1887962369039983,0_mask_004.png,0_crop_004.jpg
62,0.05662347748875618,0.002216837427113205,False,not cat,5,0,0,262,673,0.1329453524845089,80525,0.2127272727272727,0_mask_005.png,0_crop_005.jpg
82,0.030798830091953278,0.0023213729728013277,False,not cat,6,632,3,268,386,0.0610714875349825,36991,0.2131715771230502,0_mask_006.png,0_crop_006.jpg
335,0.06263283640146255,0.003369506652234122,False,not cat,7,0,0,577,673,0.1930229486541307,116914,0.2143102855177158,0_mask_007.png,0_crop_007.jpg
82,0.07952205836772919,0.0019167298305546865,False,not cat,8,625,3,275,491,0.1053458807989015,63808,0.2471395881006865,0_mask_008.png,0_crop_008.jpg
62,0.05662347748875618,0.002216837427113205,False,not cat,9,0,0,262,673,0.1221726927519858,74000,0.2481644640234948,0_mask_009.png,0_crop_009.jpg
82,0.050457827746868134,0.002149114618077874,False,not cat,10,612,3,288,398,0.0663579329700076,40193,0.2486011191047162,0_mask_010.png,0_crop_010.jpg
62,0.02936268411576748,0.0023827603727113456,False,not cat,11,0,0,279,673,0.1294716856527497,78421,0.2509398496240601,0_mask_011.png,0_crop_011.jpg
82,0.059606995433568954,0.00241249892860651,False,not cat,12,612,3,288,425,0.089136536238915,53990,0.2512886597938144,0_mask_012.png,0_crop_012.jpg
62,0.06704625487327576,0.001768043963238597,False,not cat,13,0,0,267,673,0.1291613009738663,78233,0.251569290197972,0_mask_013.png,0_crop_013.jpg
62,0.02936268411576748,0.0023827603727113456,False,not cat,14,0,0,279,673,0.1403120356609867,84987,0.2519504359798072,0_mask_014.png,0_crop_014.jpg
82,0.059606995433568954,0.00241249892860651,False,not cat,15,612,3,288,425,0.0772857850419724,46812,0.25199709513435,0_mask_015.png,0_crop_015.jpg
274,0.1421654373407364,0.001629204984055832,False,not cat,16,23,0,877,673,0.6488591712057968,393014,0.2535872334719056,0_mask_016.png,0_crop_016.jpg
334,0.03566840663552284,0.002083448285702616,False,not cat,17,0,0,182,289,0.0381046722799436,23080,0.25434439178515,0_mask_017.png,0_crop_017.jpg
81,0.038385987281799316,0.0025579951179679483,False,not cat,18,617,0,283,520,0.1292190853555733,78268,0.262002743484225,0_mask_018.png,0_crop_018.jpg
17,0.035537347197532654,0.0019255330989835784,False,not cat,19,0,0,262,498,0.1052055473004701,63723,0.2636928289102202,0_mask_019.png,0_crop_019.jpg
