id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,279,673,0.14802872709237572,89661,0.16184971098265896,0_mask_000.png,0_crop_000.jpg
1,0,0,267,673,0.1436189532769628,86990,0.181311615945135,0_mask_001.png,0_crop_001.jpg
2,31,0,869,673,0.6797639095250457,411733,0.18316582914572865,0_mask_002.png,0_crop_002.jpg
3,0,0,900,673,0.6263430741280728,379376,0.18807339449541285,0_mask_003.png,0_crop_003.jpg
4,0,0,900,673,0.6880766055791843,416768,0.1887962369039983,0_mask_004.png,0_crop_004.jpg
5,0,0,262,673,0.13294535248450892,80525,0.21272727272727274,0_mask_005.png,0_crop_005.jpg
6,632,3,268,386,0.061071487534982545,36991,0.21317157712305027,0_mask_006.png,0_crop_006.jpg
7,0,0,577,673,0.19302294865413072,116914,0.21431028551771586,0_mask_007.png,0_crop_007.jpg
8,625,3,275,491,0.10534588079890153,63808,0.2471395881006865,0_mask_008.png,0_crop_008.jpg
9,0,0,262,673,0.12217269275198585,74000,0.24816446402349487,0_mask_009.png,0_crop_009.jpg
10,612,3,288,398,0.06635793297000767,40193,0.24860111910471622,0_mask_010.png,0_crop_010.jpg
11,0,0,279,673,0.12947168565274975,78421,0.25093984962406013,0_mask_011.png,0_crop_011.jpg
12,612,3,288,425,0.08913653623891508,53990,0.25128865979381443,0_mask_012.png,0_crop_012.jpg
13,0,0,267,673,0.12916130097386633,78233,0.251569290197972,0_mask_013.png,0_crop_013.jpg
14,0,0,279,673,0.14031203566098677,84987,0.25195043597980726,0_mask_014.png,0_crop_014.jpg
15,612,3,288,425,0.07728578504197245,46812,0.25199709513435004,0_mask_015.png,0_crop_015.jpg
16,23,0,877,673,0.6488591712057968,393014,0.2535872334719056,0_mask_016.png,0_crop_016.jpg
17,0,0,182,289,0.03810467227994369,23080,0.25434439178515006,0_mask_017.png,0_crop_017.jpg
18,617,0,283,520,0.12921908535557336,78268,0.262002743484225,0_mask_018.png,0_crop_018.jpg
19,0,0,262,498,0.10520554730047019,63723,0.2636928289102202,0_mask_019.png,0_crop_019.jpg
20,680,3,220,532,0.07849265312848193,47543,0.26586102719033233,0_mask_020.png,0_crop_020.jpg
21,23,0,877,673,0.4195162621753021,254101,0.26652452025586354,0_mask_021.png,0_crop_021.jpg
22,612,3,288,491,0.09954267789318219,60293,0.269183922046285,0_mask_022.png,0_crop_022.jpg
23,612,3,288,425,0.07432392273390404,45018,0.2695139911634757,0_mask_023.png,0_crop_023.jpg
24,680,3,220,586,0.09169060591036537,55537,0.269774011299435,0_mask_024.png,0_crop_024.jpg
25,0,0,577,673,0.1654482417035406,100212,0.2728029987505206,0_mask_025.png,0_crop_025.jpg
26,43,364,533,309,0.18936106983624013,114696,0.2751937984496124,0_mask_026.png,0_crop_026.jpg
27,680,3,220,491,0.08262175994703216,50044,0.27705627705627706,0_mask_027.png,0_crop_027.jpg
28,612,3,288,396,0.07219745748708568,43730,0.27824109173616374,0_mask_028.png,0_crop_028.jpg
29,43,364,574,309,0.1978801386821894,119856,0.2798573975044563,0_mask_029.png,0_crop_029.jpg
