id,x,y,w,h,score,area,energy,mask_file,crop
0,39,0,1061,823,0.6027206450893596,545643,0.16565656565656567,0_mask_000.png,0_crop_000.jpg
1,808,590,292,233,0.05189992267750812,46985,0.1674641148325359,0_mask_001.png,0_crop_001.jpg
2,52,459,651,364,0.15667292610167163,141836,0.1724137931034483,0_mask_002.png,0_crop_002.jpg
3,0,0,1100,823,0.6873345852196097,622244,0.17667844522968199,0_mask_003.png,0_crop_003.jpg
4,39,0,753,823,0.30415331934131873,275350,0.189640768588137,0_mask_004.png,0_crop_004.jpg
5,39,433,562,390,0.1344460399865962,121714,0.19250425894378195,0_mask_005.png,0_crop_005.jpg
6,52,477,612,346,0.13073345852189247,118353,0.20065789473684212,0_mask_006.png,0_crop_006.jpg
7,39,0,1061,823,0.5660444051689318,512440,0.20152505446623092,0_mask_007.png,0_crop_007.jpg
8,39,462,566,361,0.13078206119503946,118397,0.20207253886010362,0_mask_008.png,0_crop_008.jpg
9,52,463,651,360,0.14817187672578352,134140,0.20232896652110627,0_mask_009.png,0_crop_009.jpg
10,0,0,1100,823,0.6938572848771746,628149,0.203125,0_mask_010.png,0_crop_010.jpg
11,52,477,612,346,0.12626753562341073,114310,0.20543293718166383,0_mask_011.png,0_crop_011.jpg
12,52,463,651,360,0.1422776980005056,128804,0.2054794520547945,0_mask_012.png,0_crop_012.jpg
13,39,462,570,361,0.12889539379197074,116689,0.20618556701030927,0_mask_013.png,0_crop_013.jpg
14,52,477,379,346,0.08237269413445004,74572,0.21081081081081082,0_mask_014.png,0_crop_014.jpg
15,52,463,612,360,0.13541477963091195,122591,0.21153846153846154,0_mask_015.png,0_crop_015.jpg
16,52,477,480,346,0.10234949740406235,92657,0.21199143468950749,0_mask_016.png,0_crop_016.jpg
17,52,463,651,360,0.1370915718544824,124109,0.2125984251968504,0_mask_017.png,0_crop_017.jpg
18,59,459,644,364,0.13886777863676256,125717,0.21981424148606812,0_mask_018.png,0_crop_018.jpg
19,52,477,612,346,0.12430796421062155,112536,0.22319859402460457,0_mask_019.png,0_crop_019.jpg
20,103,0,997,823,0.52158069148291,472187,0.23122238586156113,0_mask_020.png,0_crop_020.jpg
21,52,0,1048,823,0.5186932508554969,469573,0.23200921128382268,0_mask_021.png,0_crop_021.jpg
22,52,477,557,346,0.1132442284324387,102520,0.23220973782771537,0_mask_022.png,0_crop_022.jpg
23,52,463,651,360,0.14454545454529488,130857,0.2324159021406728,0_mask_023.png,0_crop_023.jpg
24,52,477,522,346,0.09893295040307198,89564,0.23413566739606126,0_mask_024.png,0_crop_024.jpg
25,59,477,644,346,0.12006627637234059,108696,0.23478260869565218,0_mask_025.png,0_crop_025.jpg
26,39,462,625,361,0.13284988401620143,120269,0.23648648648648649,0_mask_026.png,0_crop_026.jpg
27,52,558,379,265,0.05630509223455616,50973,0.24110671936758893,0_mask_027.png,0_crop_027.jpg
28,39,433,664,390,0.13780293825236076,124753,0.2411467116357504,0_mask_028.png,0_crop_028.jpg
29,52,459,651,364,0.1469490776536541,133033,0.24169184290030213,0_mask_029.png,0_crop_029.jpg
30,52,462,651,361,0.13121285761611487,118787,0.24297520661157024,0_mask_030.png,0_crop_030.jpg
31,52,477,651,346,0.13545454545439584,122627,0.2431561996779388,0_mask_031.png,0_crop_031.jpg
32,52,477,584,346,0.11770352369367314,106557,0.24363636363636362,0_mask_032.png,0_crop_032.jpg
33,52,462,651,361,0.13455870981980056,121816,0.24386252045826515,0_mask_033.png,0_crop_033.jpg
34,52,463,612,360,0.11280238594928443,102120,0.245136186770428,0_mask_034.png,0_crop_034.jpg
35,52,477,480,346,0.09032144040639531,81768,0.24644549763033174,0_mask_035.png,0_crop_035.jpg
36,185,0,915,573,0.3227725615814396,292206,0.24709302325581395,0_mask_036.png,0_crop_036.jpg
37,39,462,566,361,0.11944769689592462,108136,0.24719101123595505,0_mask_037.png,0_crop_037.jpg
38,0,0,326,449,0.10121064840373223,91626,0.25,0_mask_038.png,0_crop_038.jpg
39,52,477,651,346,0.13344195294362815,120805,0.2508250825082508,0_mask_039.png,0_crop_039.jpg
40,0,0,358,823,0.17864243897030968,161725,0.2512315270935961,0_mask_040.png,0_crop_040.jpg
41,52,477,584,346,0.0980846128354158,88796,0.25217391304347825,0_mask_041.png,0_crop_041.jpg
42,0,0,329,449,0.10668286755759783,96580,0.25225225225225223,0_mask_042.png,0_crop_042.jpg
43,52,477,651,346,0.126593394454737,114605,0.25383304940374785,0_mask_043.png,0_crop_043.jpg
44,52,477,557,346,0.10057439522799008,91050,0.2540983606557377,0_mask_044.png,0_crop_044.jpg
45,39,433,664,390,0.14905887551071573,134943,0.25588697017268447,0_mask_045.png,0_crop_045.jpg
46,28,0,1072,823,0.5573865017115239,504602,0.2607830126078301,0_mask_046.png,0_crop_046.jpg
47,59,463,644,360,0.10681983872737566,96704,0.2620967741935484,0_mask_047.png,0_crop_047.jpg
48,52,463,651,360,0.13707389815515622,124093,0.262987012987013,0_mask_048.png,0_crop_048.jpg
49,0,0,1100,823,0.6197359991156305,561047,0.26440879382055854,0_mask_049.png,0_crop_049.jpg
50,52,477,584,346,0.10897492543896059,98655,0.2648221343873518,0_mask_050.png,0_crop_050.jpg
51,39,462,625,361,0.12876063183460867,116567,0.26573426573426573,0_mask_051.png,0_crop_051.jpg
52,52,463,511,360,0.1088512095436774,98543,0.26597938144329897,0_mask_052.png,0_crop_052.jpg
53,39,462,664,361,0.1329835413673556,120390,0.26621160409556316,0_mask_053.png,0_crop_053.jpg
54,52,463,651,360,0.13584447144577946,122980,0.267515923566879,0_mask_054.png,0_crop_054.jpg
55,723,0,377,823,0.15823704849203774,143252,0.2694063926940639,0_mask_055.png,0_crop_055.jpg
56,52,477,651,346,0.12945542913936878,117196,0.2696817420435511,0_mask_056.png,0_crop_056.jpg
57,0,0,341,823,0.14463492764813363,130938,0.26973684210526316,0_mask_057.png,0_crop_057.jpg
58,52,462,651,361,0.13655694244986571,123625,0.2700490998363339,0_mask_058.png,0_crop_058.jpg
59,52,491,584,332,0.11086932508548451,100370,0.2706333973128599,0_mask_059.png,0_crop_059.jpg
60,52,463,612,360,0.12208660112656347,110525,0.2710951526032316,0_mask_060.png,0_crop_060.jpg
61,52,491,584,332,0.09007732243445259,81547,0.2748267898383372,0_mask_061.png,0_crop_061.jpg
62,140,0,960,597,0.3359715011594654,304155,0.2750642673521851,0_mask_062.png,0_crop_062.jpg
63,196,0,904,823,0.28744946426567164,260228,0.2770083102493075,0_mask_063.png,0_crop_063.jpg
64,52,463,651,360,0.1328134320113412,120236,0.27722772277227725,0_mask_064.png,0_crop_064.jpg
65,52,477,584,346,0.09473655141931434,85765,0.27765237020316025,0_mask_065.png,0_crop_065.jpg
66,103,0,997,823,0.4771854633817771,431996,0.2788542544229149,0_mask_066.png,0_crop_066.jpg
67,123,0,977,823,0.4081762951503279,369522,0.2807017543859649,0_mask_067.png,0_crop_067.jpg
68,0,0,1100,823,0.5928443609846539,536702,0.2811594202898551,0_mask_068.png,0_crop_068.jpg
69,52,477,651,346,0.11697337899026071,105896,0.2826086956521739,0_mask_069.png,0_crop_069.jpg
70,39,477,493,346,0.09625648956136501,87141,0.28292682926829266,0_mask_070.png,0_crop_070.jpg
71,52,463,612,360,0.10930851651374206,98957,0.2837573385518591,0_mask_071.png,0_crop_071.jpg
72,52,455,651,368,0.13274163260782862,120171,0.28403361344537814,0_mask_072.png,0_crop_072.jpg
73,39,462,566,361,0.11894178725271298,107678,0.2840466926070039,0_mask_073.png,0_crop_073.jpg
74,185,0,915,482,0.29061857947609565,263097,0.28548123980424145,0_mask_074.png,0_crop_074.jpg
75,59,477,644,346,0.12222136308392552,110647,0.2857142857142857,0_mask_075.png,0_crop_075.jpg
76,52,462,651,361,0.11797304760839725,106801,0.2859744990892532,0_mask_076.png,0_crop_076.jpg
77,52,477,530,346,0.10188998122158191,92241,0.2860125260960334,0_mask_077.png,0_crop_077.jpg
78,123,0,977,638,0.38317463824104364,346888,0.2862108922363847,0_mask_078.png,0_crop_078.jpg
79,52,463,651,360,0.12462277697986897,112821,0.2870201096892139,0_mask_079.png,0_crop_079.jpg
80,52,455,651,368,0.13681100187767942,123855,0.2882447665056361,0_mask_080.png,0_crop_080.jpg
81,52,463,651,360,0.1300839500716557,117765,0.28836424957841483,0_mask_081.png,0_crop_081.jpg
82,39,462,566,361,0.11479509554831017,103924,0.28932038834951457,0_mask_082.png,0_crop_082.jpg
83,52,459,651,364,0.13993924665841165,126687,0.2902208201892745,0_mask_083.png,0_crop_083.jpg
84,52,477,584,346,0.11387164475851776,103088,0.291044776119403,0_mask_084.png,0_crop_084.jpg
85,0,71,326,378,0.07796973378981777,70586,0.2919254658385093,0_mask_085.png,0_crop_085.jpg
86,185,0,915,638,0.35697779741482716,323172,0.29303547963206306,0_mask_086.png,0_crop_086.jpg
87,39,477,493,346,0.09077653816404421,82180,0.2950391644908616,0_mask_087.png,0_crop_087.jpg
88,52,619,343,204,0.037995139732643325,34397,0.2962962962962963,0_mask_088.png,0_crop_088.jpg
89,0,0,341,823,0.12539489671918105,113520,0.29707112970711297,0_mask_089.png,0_crop_089.jpg
90,484,0,616,597,0.21066939136174676,190719,0.2971698113207547,0_mask_090.png,0_crop_090.jpg
91,196,0,904,823,0.25131889981193933,227519,0.2972972972972973,0_mask_091.png,0_crop_091.jpg
92,0,0,1100,618,0.38847785264510276,351689,0.3001186239620403,0_mask_092.png,0_crop_092.jpg
93,319,0,781,823,0.3976505025953853,359993,0.30053475935828877,0_mask_093.png,0_crop_093.jpg
94,0,0,1100,823,0.5659372583667669,512343,0.3012399708242159,0_mask_094.png,0_crop_094.jpg
95,52,558,480,265,0.06996023417643879,63335,0.3018867924528302,0_mask_095.png,0_crop_095.jpg
96,52,463,651,360,0.12260466143806185,110994,0.302491103202847,0_mask_096.png,0_crop_096.jpg
97,59,462,644,361,0.1155263448579305,104586,0.30268199233716475,0_mask_097.png,0_crop_097.jpg
98,394,535,311,288,0.0551308958355737,49910,0.30275229357798167,0_mask_098.png,0_crop_098.jpg
99,319,0,781,684,0.2936109576932579,265806,0.3032069970845481,0_mask_099.png,0_crop_099.jpg
100,39,406,562,417,0.12934165469995654,117093,0.30324909747292417,0_mask_100.png,0_crop_100.jpg
101,487,0,613,823,0.24914613940102823,225552,0.3046594982078853,0_mask_101.png,0_crop_101.jpg
102,123,0,977,823,0.41690931182987195,377428,0.30535152151101785,0_mask_102.png,0_crop_102.jpg
103,0,0,341,823,0.1557185463380584,140972,0.30538922155688625,0_mask_103.png,0_crop_103.jpg
104,319,0,781,684,0.33623771125556584,304396,0.30566037735849055,0_mask_104.png,0_crop_104.jpg
105,0,0,1100,823,0.4957925549536112,448841,0.3064516129032258,0_mask_105.png,0_crop_105.jpg
106,185,0,915,638,0.34550867115835027,312789,0.30655957161981257,0_mask_106.png,0_crop_106.jpg
107,140,0,960,573,0.34190434110201934,309526,0.30708661417322836,0_mask_107.png,0_crop_107.jpg
108,52,351,651,472,0.14748702087689441,133520,0.30745341614906835,0_mask_108.png,0_crop_108.jpg
109,0,0,1100,823,0.5163017784154244,467408,0.30781010719754975,0_mask_109.png,0_crop_109.jpg
110,319,0,781,609,0.2632983541364594,238364,0.3086003372681282,0_mask_110.png,0_crop_110.jpg
111,0,0,1100,823,0.5668187341206596,513141,0.3086053412462908,0_mask_111.png,0_crop_111.jpg
112,52,558,379,265,0.04944106925875462,44759,0.3087557603686636,0_mask_112.png,0_crop_112.jpg
113,39,462,562,361,0.10505357340096647,95105,0.3098901098901099,0_mask_113.png,0_crop_113.jpg
114,52,491,527,310,0.07670827350041234,69444,0.31016042780748665,0_mask_114.png,0_crop_114.jpg
115,140,0,960,823,0.34400640671562577,311429,0.31116389548693585,0_mask_115.png,0_crop_115.jpg
116,185,0,915,752,0.3265083397765089,295588,0.3113854595336077,0_mask_116.png,0_crop_116.jpg
117,278,0,822,823,0.34745277808422903,314549,0.31203407880724177,0_mask_117.png,0_crop_117.jpg
118,39,462,566,361,0.10679001435976274,96677,0.31223628691983124,0_mask_118.png,0_crop_118.jpg
119,59,463,644,360,0.10975035899689634,99357,0.31225296442687744,0_mask_119.png,0_crop_119.jpg
120,0,0,1100,638,0.4511134430570517,408393,0.3123209169054441,0_mask_120.png,0_crop_120.jpg
121,52,477,480,346,0.08382304208540393,75885,0.31266149870801035,0_mask_121.png,0_crop_121.jpg
122,127,463,576,360,0.10516955705279446,95210,0.31275720164609055,0_mask_122.png,0_crop_122.jpg
123,59,477,644,346,0.1230012150666928,111353,0.31327433628318585,0_mask_123.png,0_crop_123.jpg
124,0,0,329,823,0.1587396443166257,143707,0.31351351351351353,0_mask_124.png,0_crop_124.jpg
125,59,477,644,346,0.1013818623659545,91781,0.3142857142857143,0_mask_125.png,0_crop_125.jpg
126,185,0,915,537,0.32227217496926736,291753,0.3149492017416546,0_mask_126.png,0_crop_126.jpg
127,52,463,487,360,0.08102617916703742,73353,0.3157894736842105,0_mask_127.png,0_crop_127.jpg
128,361,0,739,573,0.2838926322762798,257008,0.3166926677067083,0_mask_128.png,0_crop_128.jpg
129,52,0,651,823,0.18742958135404017,169680,0.3170103092783505,0_mask_129.png,0_crop_129.jpg
130,0,0,1100,823,0.5418027173306729,490494,0.3171471927162367,0_mask_130.png,0_crop_130.jpg
131,52,462,651,361,0.1295526344856627,117284,0.31724137931034485,0_mask_131.png,0_crop_131.jpg
132,52,463,651,360,0.11782171655791691,106664,0.3172541743970315,0_mask_132.png,0_crop_132.jpg
133,525,0,575,368,0.1316878382855057,119217,0.3172690763052209,0_mask_133.png,0_crop_133.jpg
134,59,459,644,364,0.11346846349263949,102723,0.3180952380952381,0_mask_134.png,0_crop_134.jpg
135,52,0,651,823,0.1938407157846086,175484,0.3181242078580482,0_mask_135.png,0_crop_135.jpg
136,221,0,879,618,0.3138131006292789,284095,0.31871345029239767,0_mask_136.png,0_crop_136.jpg
