id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,900,566,0.5832234000773788,297094,0.128693039559339,5_mask_000.png,5_crop_000.jpg
1,0,0,900,566,0.6967864153892878,354943,0.1497005988023952,5_mask_001.png,5_crop_001.jpg
2,0,0,900,566,0.6912269336460714,352111,0.15430579964850616,5_mask_002.png,5_crop_002.jpg
3,0,0,869,216,0.19377110325835536,98707,0.15702479338842976,5_mask_003.png,5_crop_003.jpg
4,80,0,547,204,0.12151943462873671,61902,0.16561844863731656,5_mask_004.png,5_crop_004.jpg
5,0,0,689,211,0.13703376521370822,69805,0.16638655462184873,5_mask_005.png,5_crop_005.jpg
6,0,0,797,216,0.15420298390232784,78551,0.17134831460674158,5_mask_006.png,5_crop_006.jpg
7,0,0,900,566,0.595861798192784,303532,0.17521466697609656,5_mask_007.png,5_crop_007.jpg
8,0,0,797,216,0.17171967019989848,87474,0.1766304347826087,5_mask_008.png,5_crop_008.jpg
9,0,0,900,566,0.3825912838626176,194892,0.19737506309944472,5_mask_009.png,5_crop_009.jpg
10,0,0,869,216,0.17629367883750235,89804,0.19748427672955976,5_mask_010.png,5_crop_010.jpg
11,0,0,900,508,0.4595013741647831,234070,0.20214190093708165,5_mask_011.png,5_crop_011.jpg
12,0,0,900,566,0.4978896741254458,253625,0.20364201643348878,5_mask_012.png,5_crop_012.jpg
13,493,0,395,103,0.044656458578632395,22748,0.23694779116465864,5_mask_013.png,5_crop_013.jpg
14,0,76,746,490,0.35103651354465837,178818,0.24462640736949848,5_mask_014.png,5_crop_014.jpg
15,502,439,296,127,0.03700824499403807,18852,0.25118483412322273,5_mask_015.png,5_crop_015.jpg
16,493,0,395,114,0.04586768747537128,23365,0.2627450980392157,5_mask_016.png,5_crop_016.jpg
17,493,0,395,103,0.04014919513144847,20452,0.26732673267326734,5_mask_017.png,5_crop_017.jpg
18,502,439,288,127,0.03770906949344777,19209,0.2773892773892774,5_mask_018.png,5_crop_018.jpg
19,668,241,232,301,0.05371613663122553,27363,0.2857142857142857,5_mask_019.png,5_crop_019.jpg
20,493,0,376,95,0.03723400078516444,18967,0.28735632183908044,5_mask_020.png,5_crop_020.jpg
21,400,37,500,529,0.16896152336048495,86069,0.291951604418727,5_mask_021.png,5_crop_021.jpg
22,220,0,577,169,0.0432764036120077,22045,0.2936802973977695,5_mask_022.png,5_crop_022.jpg
23,0,0,888,277,0.13670200235544425,69636,0.296137339055794,5_mask_023.png,5_crop_023.jpg
24,400,37,500,529,0.18867883784807876,96113,0.2965027876330461,5_mask_024.png,5_crop_024.jpg
25,0,105,509,408,0.16459363957564863,83844,0.2982456140350877,5_mask_025.png,5_crop_025.jpg
26,0,79,657,425,0.18038280329764353,91887,0.3003636363636364,5_mask_026.png,5_crop_026.jpg
27,0,0,797,216,0.08757950530018142,44613,0.30038022813688214,5_mask_027.png,5_crop_027.jpg
28,0,0,888,277,0.10669807616783138,54352,0.30134932533733133,5_mask_028.png,5_crop_028.jpg
29,391,225,496,341,0.08817824892012528,44918,0.3016815034619189,5_mask_029.png,5_crop_029.jpg
30,502,470,296,96,0.03137416568505816,15982,0.30177514792899407,5_mask_030.png,5_crop_030.jpg
31,0,0,797,237,0.1097094621120736,55886,0.3048128342245989,5_mask_031.png,5_crop_031.jpg
32,0,0,894,277,0.13555555555528945,69052,0.3052362707535121,5_mask_032.png,5_crop_032.jpg
33,15,306,328,260,0.0711758932075556,36257,0.3064516129032258,5_mask_033.png,5_crop_033.jpg
34,240,0,648,191,0.06556537102460627,33399,0.3080357142857143,5_mask_034.png,5_crop_034.jpg
35,0,79,657,429,0.18736749116570992,95445,0.31007241606319946,5_mask_035.png,5_crop_035.jpg
36,15,314,373,252,0.07347467608937285,37428,0.31226765799256506,5_mask_036.png,5_crop_036.jpg
37,240,0,648,191,0.05762858264613736,29356,0.31351351351351353,5_mask_037.png,5_crop_037.jpg
38,15,319,328,247,0.06666077738502815,33957,0.31376975169300225,5_mask_038.png,5_crop_038.jpg
39,220,0,668,169,0.049246171966923345,25086,0.3142857142857143,5_mask_039.png,5_crop_039.jpg
40,240,0,654,254,0.07299371809958187,37183,0.3144016227180527,5_mask_040.png,5_crop_040.jpg
41,391,225,496,341,0.08364742834691079,42610,0.31524008350730687,5_mask_041.png,5_crop_041.jpg
42,0,105,509,357,0.13486062033738738,68698,0.31669865642994244,5_mask_042.png,5_crop_042.jpg
43,110,0,778,214,0.06002355712591279,30576,0.31695331695331697,5_mask_043.png,5_crop_043.jpg
44,0,91,657,414,0.18533961523324433,94412,0.31805555555555554,5_mask_044.png,5_crop_044.jpg
45,0,0,888,277,0.09337455830370363,47565,0.31907308377896615,5_mask_045.png,5_crop_045.jpg
46,132,108,377,397,0.1259226541026189,64145,0.3196078431372549,5_mask_046.png,5_crop_046.jpg
47,0,105,509,399,0.14790734197065586,75344,0.32136105860113423,5_mask_047.png,5_crop_047.jpg
48,132,94,525,411,0.15539065567303614,79156,0.3222486144101346,5_mask_048.png,5_crop_048.jpg
49,110,0,778,214,0.057341970946098664,29210,0.3225806451612903,5_mask_049.png,5_crop_049.jpg
50,0,76,667,309,0.13672359638763895,69647,0.32382892057026474,5_mask_050.png,5_crop_050.jpg
51,73,108,422,354,0.1174460149192826,59827,0.3247588424437299,5_mask_051.png,5_crop_051.jpg
52,73,91,584,393,0.15717510796985243,80065,0.3251908396946565,5_mask_052.png,5_crop_052.jpg
53,0,0,888,427,0.22070082449897782,112425,0.32639791937581275,5_mask_053.png,5_crop_053.jpg
54,15,314,328,252,0.06500196309370827,33112,0.33031674208144796,5_mask_054.png,5_crop_054.jpg
55,0,79,663,306,0.1360384766389163,69298,0.3314121037463977,5_mask_055.png,5_crop_055.jpg
56,502,439,288,127,0.03329210836271439,16959,0.3315068493150685,5_mask_056.png,5_crop_056.jpg
57,132,91,525,414,0.14805653710218283,75420,0.33169129720853857,5_mask_057.png,5_crop_057.jpg
58,0,91,657,393,0.17271299568085452,87980,0.3319327731092437,5_mask_058.png,5_crop_058.jpg
59,0,9,237,319,0.06832744405169154,34806,0.3333333333333333,5_mask_059.png,5_crop_059.jpg
60,0,91,657,414,0.1640420102077659,83563,0.33432835820895523,5_mask_060.png,5_crop_060.jpg
61,0,79,657,434,0.17724970553557665,90291,0.3351278600269179,5_mask_061.png,5_crop_061.jpg
62,110,0,765,347,0.1228052610912391,62557,0.337116912599319,5_mask_062.png,5_crop_062.jpg
63,0,0,900,427,0.21522968197837608,109638,0.3377221856484529,5_mask_063.png,5_crop_063.jpg
64,15,306,373,260,0.0769493521788831,39198,0.33889816360601,5_mask_064.png,5_crop_064.jpg
65,132,108,363,354,0.11596191597935618,59071,0.3404507710557533,5_mask_065.png,5_crop_065.jpg
66,0,91,657,393,0.14656851197458468,74662,0.34134615384615385,5_mask_066.png,5_crop_066.jpg
67,391,225,496,341,0.0730113859441048,37192,0.3419506462984724,5_mask_067.png,5_crop_067.jpg
68,0,0,900,427,0.19978798586533217,101772,0.34464944649446494,5_mask_068.png,5_crop_068.jpg
69,400,405,189,161,0.025514330584951877,12997,0.34545454545454546,5_mask_069.png,5_crop_069.jpg
70,0,0,894,427,0.19329799764390793,98466,0.34797297297297297,5_mask_070.png,5_crop_070.jpg
71,0,9,235,268,0.058327444051711176,29712,0.350210970464135,5_mask_071.png,5_crop_071.jpg
72,391,225,496,341,0.08632705143288903,43975,0.35124378109452736,5_mask_072.png,5_crop_072.jpg
73,18,314,370,252,0.06751668629747248,34393,0.35177865612648224,5_mask_073.png,5_crop_073.jpg
74,507,0,381,114,0.04045740086368187,20609,0.3524590163934426,5_mask_074.png,5_crop_074.jpg
75,744,261,156,198,0.024414998036858235,12437,0.35313531353135313,5_mask_075.png,5_crop_075.jpg
76,110,0,765,427,0.12376128778931339,63044,0.3539140022050717,5_mask_076.png,5_crop_076.jpg
77,15,319,290,247,0.06592461719657258,33582,0.35406698564593303,5_mask_077.png,5_crop_077.jpg
78,391,225,496,341,0.0910424028266764,46377,0.354251012145749,5_mask_078.png,5_crop_078.jpg
79,0,0,886,427,0.1643070278756099,83698,0.35707762557077627,5_mask_079.png,5_crop_079.jpg
80,15,314,328,252,0.06243031016870351,31802,0.3598130841121495,5_mask_080.png,5_crop_080.jpg
81,391,225,496,341,0.0790086376127228,40247,0.36,5_mask_081.png,5_crop_081.jpg
82,0,0,894,333,0.14234982332127533,72513,0.36281179138321995,5_mask_082.png,5_crop_082.jpg
83,620,465,170,101,0.017685512367456448,9009,0.3641025641025641,5_mask_083.png,5_crop_083.jpg
84,404,402,386,164,0.056794267765887724,28931,0.36419753086419754,5_mask_084.png,5_crop_084.jpg
85,579,0,237,94,0.02417157440120893,12313,0.3644859813084112,5_mask_085.png,5_crop_085.jpg
86,18,314,370,252,0.06653317628569586,33892,0.3656565656565657,5_mask_086.png,5_crop_086.jpg
87,391,225,496,341,0.08512956419300131,43365,0.36766220391349125,5_mask_087.png,5_crop_087.jpg
88,0,105,509,357,0.12221633294047464,62257,0.3687374749498998,5_mask_088.png,5_crop_088.jpg
89,0,76,667,304,0.11896544954825487,60601,0.36886102403343785,5_mask_089.png,5_crop_089.jpg
90,0,0,900,488,0.1808107577538657,92105,0.3688760806916426,5_mask_090.png,5_crop_090.jpg
91,0,0,900,413,0.16562033765181464,84367,0.37012369172216936,5_mask_091.png,5_crop_091.jpg
92,0,76,667,386,0.1334687868077474,67989,0.3720508166969147,5_mask_092.png,5_crop_092.jpg
93,579,0,290,94,0.032665881429068185,16640,0.373134328358209,5_mask_093.png,5_crop_093.jpg
94,0,105,509,357,0.1053258735765502,53653,0.37320574162679426,5_mask_094.png,5_crop_094.jpg
95,132,117,357,388,0.11587553985057739,59027,0.37334933973589435,5_mask_095.png,5_crop_095.jpg
96,0,76,667,289,0.1201197487237532,61189,0.37341772151898733,5_mask_096.png,5_crop_096.jpg
97,15,314,328,252,0.06427169218676036,32740,0.37411764705882355,5_mask_097.png,5_crop_097.jpg
98,668,138,232,410,0.06103258735755588,31090,0.3744360902255639,5_mask_098.png,5_crop_098.jpg
99,229,423,220,143,0.02056733411853049,10477,0.3784860557768924,5_mask_099.png,5_crop_099.jpg
100,0,79,651,306,0.12066745190396413,61468,0.3801560758082497,5_mask_100.png,5_crop_100.jpg
101,0,79,651,306,0.12470553592437239,63525,0.3802521008403361,5_mask_101.png,5_crop_101.jpg
102,0,91,651,393,0.14617000392590074,74459,0.382329945269742,5_mask_102.png,5_crop_102.jpg
103,783,469,117,97,0.011548881036490873,5883,0.38235294117647056,5_mask_103.png,5_crop_103.jpg
104,15,293,329,273,0.07435610522168364,37877,0.38285714285714284,5_mask_104.png,5_crop_104.jpg
105,0,9,264,228,0.05749901845296918,29290,0.38461538461538464,5_mask_105.png,5_crop_105.jpg
106,0,79,651,429,0.16595798979158627,84539,0.38461538461538464,5_mask_106.png,5_crop_106.jpg
107,85,411,303,155,0.041107184923358644,20940,0.3855072463768116,5_mask_107.png,5_crop_107.jpg
108,360,0,534,254,0.056709854730944816,28888,0.3860045146726862,5_mask_108.png,5_crop_108.jpg
109,0,79,651,429,0.17011778562981916,86658,0.3863165169315826,5_mask_109.png,5_crop_109.jpg
110,0,105,507,280,0.08740871613645974,44526,0.3875,5_mask_110.png,5_crop_110.jpg
111,138,117,371,392,0.1316431095403776,67059,0.3877068557919622,5_mask_111.png,5_crop_111.jpg
112,391,225,496,341,0.0735630153119875,37473,0.3890909090909091,5_mask_112.png,5_crop_112.jpg
113,16,314,371,252,0.06596976835479786,33605,0.38943248532289626,5_mask_113.png,5_crop_113.jpg
114,391,225,496,341,0.07970357283062485,40601,0.38995215311004783,5_mask_114.png,5_crop_114.jpg
115,0,79,651,383,0.12786219081246983,65133,0.3900841908325538,5_mask_115.png,5_crop_115.jpg
116,0,0,900,427,0.18725559481706466,95388,0.39143730886850153,5_mask_116.png,5_crop_116.jpg
117,0,76,667,389,0.12874558303861652,65583,0.391713747645951,5_mask_117.png,5_crop_117.jpg
118,391,225,496,341,0.07086768747532221,36100,0.39194139194139194,5_mask_118.png,5_crop_118.jpg
119,0,108,457,277,0.06986258343135088,35588,0.3929824561403509,5_mask_119.png,5_crop_119.jpg
120,579,0,218,94,0.015787200628159036,8042,0.3939393939393939,5_mask_120.png,5_crop_120.jpg
