pred_class,confidence,cat_prob,is_cat,predicted_label,image,id,x,y,w,h,score,area,energy,mask_file,crop,gt_is_cat,best_gt_idx,max_iou
765,0.3363053500652313,0.1908526208717376,True,cat,4,0,0,0,559,561,0.4622772538884982,164420.0,0.1190711462450593,4_mask_000.png,4_crop_000.jpg,False,0,0.23118696169311764
765,0.2405054271221161,0.27032043889630586,True,cat,4,1,0,0,634,561,0.5184888409034157,184413.0,0.1310376704414143,4_mask_001.png,4_crop_001.jpg,False,0,0.20383834635087186
765,0.12767602503299713,0.2745963594643399,True,cat,4,2,22,32,537,529,0.3336454168695669,118669.0,0.1311475409836065,4_mask_002.png,4_crop_002.jpg,False,0,0.25521608882223934
765,0.3363053500652313,0.1908526208717376,True,cat,4,3,0,0,559,561,0.4235001715041765,150628.0,0.1319850984566258,4_mask_003.png,4_crop_003.jpg,False,0,0.23118696169311764
765,0.2405054271221161,0.27032043889630586,True,cat,4,4,0,0,634,561,0.4943824963295197,175839.0,0.1410798706145807,4_mask_004.png,4_crop_004.jpg,False,0,0.20383834635087186
281,0.21567681431770325,0.3589583160355687,True,cat,4,5,0,0,559,534,0.4001051524699581,142307.0,0.141643059490085,4_mask_005.png,4_crop_005.jpg,False,0,0.24287619009333145
765,0.3363053500652313,0.1908526208717376,True,cat,4,6,0,0,559,561,0.447412518203615,159133.0,0.1430054502984687,4_mask_006.png,4_crop_006.jpg,False,0,0.23118696169311764
765,0.3363053500652313,0.1908526208717376,True,cat,4,7,0,0,559,561,0.3828702688406156,136177.0,0.1439393939393939,4_mask_007.png,4_crop_007.jpg,False,0,0.23118696169311764
765,0.3363053500652313,0.1908526208717376,True,cat,4,8,0,0,559,561,0.4216782784223146,149980.0,0.1441071916871752,4_mask_008.png,4_crop_008.jpg,False,0,0.23118696169311764
765,0.3363053500652313,0.1908526208717376,True,cat,4,9,0,0,559,561,0.4158386612448033,147903.0,0.1463414634146341,4_mask_009.png,4_crop_009.jpg,False,0,0.23118696169311764
765,0.2405054271221161,0.27032043889630586,True,cat,4,10,0,0,634,561,0.5340480327475889,189947.0,0.1475487862922418,4_mask_010.png,4_crop_010.jpg,False,0,0.20383834635087186
281,0.1613210290670395,0.3357599484734237,True,cat,4,11,22,0,537,561,0.4030291784038107,143347.0,0.1515320334261838,4_mask_011.png,4_crop_011.jpg,False,0,0.24065830835466065
765,0.12767602503299713,0.2745963594643399,True,cat,4,12,22,32,537,529,0.3724534264512659,132472.0,0.1527899503359626,4_mask_012.png,4_crop_012.jpg,False,0,0.25521608882223934
281,0.19172260165214539,0.3533868818776682,True,cat,4,13,22,0,603,561,0.4261064907740624,151555.0,0.1533205793932768,4_mask_013.png,4_crop_013.jpg,False,0,0.21431759798748384
281,0.2010950744152069,0.40453464118763804,True,cat,4,14,22,50,537,470,0.3412450727341856,121372.0,0.1594481873596406,4_mask_014.png,4_crop_014.jpg,False,0,0.2872538531637545
666,0.06904250383377075,0.002795393840642646,False,not cat,4,15,0,220,130,341,0.0589753538350878,20976.0,0.16,4_mask_015.png,4_crop_015.jpg,False,-1,0.0
765,0.21840769052505493,0.3146301346132532,True,cat,4,16,22,0,600,561,0.499791944307147,177763.0,0.1609882964889467,4_mask_016.png,4_crop_016.jpg,False,0,0.21538918597742127
765,0.2405054271221161,0.27032043889630586,True,cat,4,17,0,0,634,561,0.5002614753946022,177930.0,0.1626535626535626,4_mask_017.png,4_crop_017.jpg,False,0,0.20383834635087186
281,0.20944200456142426,0.47672406677156687,True,cat,4,18,77,0,482,493,0.3253400585920665,115715.0,0.1698113207547169,4_mask_018.png,4_crop_018.jpg,False,0,0.305101293629485
765,0.3149756193161011,0.2593260071007535,True,cat,4,19,0,8,634,553,0.4540562425129358,161496.0,0.1741541874653355,4_mask_019.png,4_crop_019.jpg,False,0,0.20678718318777417
765,0.12767602503299713,0.2745963594643399,True,cat,4,20,22,32,537,529,0.3544903479018582,126083.0,0.1916484886257401,4_mask_020.png,4_crop_020.jpg,False,0,0.25521608882223934
281,0.23919884860515594,0.4405986109049991,True,cat,4,21,22,68,537,452,0.3256746346364207,115834.0,0.1930894308943089,4_mask_021.png,4_crop_021.jpg,False,0,0.2986931659003642
281,0.13922186195850372,0.295821767533198,True,cat,4,22,0,8,529,553,0.3784055061646946,134589.0,0.194383775351014,4_mask_022.png,4_crop_022.jpg,False,0,0.24783189818723786
584,0.06906049698591232,0.0020234805124346167,False,not cat,4,23,156,498,309,63,0.0409082474399565,14550.0,0.1944444444444444,4_mask_023.png,4_crop_023.jpg,False,-1,0.0
765,0.12767602503299713,0.2745963594643399,True,cat,4,24,22,32,537,529,0.3796594634401737,135035.0,0.1965196519651965,4_mask_024.png,4_crop_024.jpg,False,0,0.25521608882223934
765,0.31204837560653687,0.2868573000887409,True,cat,4,25,22,0,612,561,0.4198929356646257,149345.0,0.2039859320046893,4_mask_025.png,4_crop_025.jpg,False,0,0.21116586860531497
765,0.2145811915397644,0.2521049836650491,True,cat,4,26,88,8,546,553,0.3757682596974314,133651.0,0.2040351448096322,4_mask_026.png,4_crop_026.jpg,False,0,0.24011552040485132
763,0.11207500845193863,0.0016423063643742353,False,not cat,4,27,536,0,98,227,0.0507796465301068,18061.0,0.2068965517241379,4_mask_027.png,4_crop_027.jpg,False,-1,0.0
281,0.2755938172340393,0.5335705745965242,True,cat,4,28,77,50,452,443,0.2876932246937148,102325.0,0.2089093701996927,4_mask_028.png,4_crop_028.jpg,False,0,0.36207275415010287
765,0.3149756193161011,0.2593260071007535,True,cat,4,29,0,8,634,553,0.428164555181351,152287.0,0.2089769746429612,4_mask_029.png,4_crop_029.jpg,False,0,0.20678718318777417
281,0.21517397463321686,0.47693216463085264,True,cat,4,30,88,8,441,478,0.2917081372259661,103753.0,0.2162773172569706,4_mask_030.png,4_crop_030.jpg,False,0,0.3439311568420953
765,0.21458110213279724,0.2521050028735772,True,cat,4,31,88,8,546,553,0.3426480428697553,121871.0,0.2255172413793103,4_mask_031.png,4_crop_031.jpg,False,0,0.24011552040485132
281,0.23796789348125458,0.5058797132223845,True,cat,4,32,77,93,482,400,0.2733514398008475,97224.0,0.2316162013370035,4_mask_032.png,4_crop_032.jpg,False,0,0.37603734439834025
765,0.2145811915397644,0.2521049836650491,True,cat,4,33,88,8,546,553,0.3229924031547906,114880.0,0.2483120780195049,4_mask_033.png,4_crop_033.jpg,False,0,0.24011552040485132
765,0.12767602503299713,0.2745963594643399,True,cat,4,34,22,32,537,529,0.3527274976513528,125456.0,0.2489256198347107,4_mask_034.png,4_crop_034.jpg,False,0,0.25521608882223934
765,0.2145811915397644,0.2521049836650491,True,cat,4,35,88,8,546,553,0.3400304773462776,120940.0,0.2625860195581311,4_mask_035.png,4_crop_035.jpg,False,0,0.24011552040485132
765,0.21840769052505493,0.3146301346132532,True,cat,4,36,22,0,600,561,0.379642594059786,135029.0,0.2678008821676118,4_mask_036.png,4_crop_036.jpg,False,0,0.21538918597742127
623,0.0876515656709671,0.0016092658479465172,False,not cat,4,37,547,0,87,227,0.0402306606610541,14309.0,0.2777777777777778,4_mask_037.png,4_crop_037.jpg,False,-1,0.0
765,0.2145811915397644,0.2521049836650491,True,cat,4,38,88,8,546,553,0.3292256392080129,117097.0,0.2805155420773313,4_mask_038.png,4_crop_038.jpg,False,0,0.24011552040485132
541,0.03699510172009468,0.01365070603787899,False,not cat,4,39,465,327,169,234,0.0633838852430501,22544.0,0.2890625,4_mask_039.png,4_crop_039.jpg,False,-1,0.0
285,0.1816643327474594,0.399628852494061,True,cat,4,40,22,32,537,486,0.2947755528931134,104844.0,0.2896630064369557,4_mask_040.png,4_crop_040.jpg,False,0,0.27779693618717
285,0.18941497802734375,0.46760259300936013,True,cat,4,41,88,8,425,475,0.2465741099989131,87700.0,0.2922940655447298,4_mask_041.png,4_crop_041.jpg,False,0,0.3591331269349845
765,0.12767602503299713,0.2745963594643399,True,cat,4,42,22,32,537,529,0.3118698583525591,110924.0,0.2932276657060518,4_mask_042.png,4_crop_042.jpg,False,0,0.25521608882223934
38,0.04219462722539902,0.030747181473998353,False,not cat,4,43,465,273,169,288,0.0714052756173591,25397.0,0.2937293729372937,4_mask_043.png,4_crop_043.jpg,False,-1,0.0
281,0.21517397463321686,0.47693216463085264,True,cat,4,44,88,8,441,478,0.2529591704756238,89971.0,0.2955041466608468,4_mask_044.png,4_crop_044.jpg,False,0,0.3439311568420953
556,0.10806412249803543,0.0019875792786478996,False,not cat,4,45,0,0,62,212,0.0281943577544937,10028.0,0.2972972972972973,4_mask_045.png,4_crop_045.jpg,False,-1,0.0
765,0.2145811915397644,0.2521049836650491,True,cat,4,46,88,8,546,553,0.2974324803041621,105789.0,0.2977035490605428,4_mask_046.png,4_crop_046.jpg,False,0,0.24011552040485132
765,0.2145811915397644,0.2521049836650491,True,cat,4,47,88,8,546,553,0.297092281133012,105668.0,0.3065573770491803,4_mask_047.png,4_crop_047.jpg,False,0,0.24011552040485132
765,0.21840769052505493,0.3146301346132532,True,cat,4,48,22,0,600,561,0.4136596996114035,147128.0,0.3080168776371308,4_mask_048.png,4_crop_048.jpg,False,0,0.21538918597742127
111,0.14236965775489807,0.002618502825498581,False,not cat,4,49,516,254,118,307,0.0623801571099872,22187.0,0.3114754098360656,4_mask_049.png,4_crop_049.jpg,False,-1,0.0
281,0.2327917516231537,0.49269964022096246,True,cat,4,50,88,8,374,462,0.1611588139696431,57320.0,0.3119015047879617,4_mask_050.png,4_crop_050.jpg,False,0,0.4195893233326388
285,0.2307262420654297,0.4781215807888657,True,cat,4,51,22,0,600,483,0.3578220505284113,127268.0,0.3167938931297709,4_mask_051.png,4_crop_051.jpg,False,0,0.2501725327812284
666,0.13899582624435425,0.017685077851638198,False,not cat,4,52,79,0,107,375,0.0443636588560188,15779.0,0.3175355450236967,4_mask_052.png,4_crop_052.jpg,False,0,0.00841652862962797
281,0.19659031927585602,0.4268342367140576,True,cat,4,53,88,8,425,459,0.2274667251465458,80904.0,0.3307580878802511,4_mask_053.png,4_crop_053.jpg,False,0,0.37165192874535435
765,0.21840769052505493,0.3146301346132532,True,cat,4,54,22,0,600,561,0.3707889809196882,131880.0,0.3321727019498607,4_mask_054.png,4_crop_054.jpg,False,0,0.21538918597742127
281,0.17317192256450653,0.32200348749756813,True,cat,4,55,88,8,307,458,0.1414356967331279,50305.0,0.3381818181818182,4_mask_055.png,4_crop_055.jpg,False,0,0.4081646138394037
281,0.1613210290670395,0.3357599484734237,True,cat,4,56,22,0,537,561,0.3321074916908964,118122.0,0.3390990990990991,4_mask_056.png,4_crop_056.jpg,False,0,0.24065830835466065
281,0.25685548782348633,0.49694489873945713,True,cat,4,57,88,68,441,415,0.2121971243323599,75473.0,0.3413738856843209,4_mask_057.png,4_crop_057.jpg,False,0,0.3961423927000519
765,0.21840769052505493,0.3146301346132532,True,cat,4,58,22,0,600,561,0.4091808791184928,145535.0,0.3437175493250259,4_mask_058.png,4_crop_058.jpg,False,0,0.21538918597742127
765,0.21840769052505493,0.3146301346132532,True,cat,4,59,22,0,600,561,0.3770081591559208,134092.0,0.3473309608540925,4_mask_059.png,4_crop_059.jpg,False,0,0.21538918597742127
765,0.12767602503299713,0.2745963594643399,True,cat,4,60,22,32,537,529,0.3103263100470927,110375.0,0.3474001507159005,4_mask_060.png,4_crop_060.jpg,False,0,0.25521608882223934
281,0.24471834301948547,0.5364175155991688,True,cat,4,61,88,0,441,470,0.2218379752238796,78902.0,0.3487416538263996,4_mask_061.png,4_crop_061.jpg,False,0,0.349785304192599
285,0.2307262420654297,0.4781215807888657,True,cat,4,62,22,0,600,483,0.3469328654882085,123395.0,0.3577552611067809,4_mask_062.png,4_crop_062.jpg,False,0,0.2501725327812284
281,0.19683204591274261,0.45433627103921026,True,cat,4,63,88,8,425,458,0.1951224998166997,69400.0,0.3610361575822989,4_mask_063.png,4_crop_063.jpg,False,0,0.3724633958386848
594,0.17004258930683136,0.021849116659723222,False,not cat,4,64,22,0,164,376,0.048254862598761,17163.0,0.3728813559322034,4_mask_064.png,4_crop_064.jpg,False,0,0.007086023119651704
765,0.21840769052505493,0.3146301346132532,True,cat,4,65,22,0,600,561,0.3606561064335299,128276.0,0.3822843822843823,4_mask_065.png,4_crop_065.jpg,False,0,0.21538918597742127
285,0.2307262420654297,0.4781215807888657,True,cat,4,66,22,0,600,483,0.3404269077853865,121081.0,0.3863153421164471,4_mask_066.png,4_crop_066.jpg,False,0,0.2501725327812284
594,0.17004258930683136,0.021849116659723222,False,not cat,4,67,22,0,164,376,0.0795475632177793,28293.0,0.3931888544891641,4_mask_067.png,4_crop_067.jpg,False,0,0.007086023119651704
281,0.2174796313047409,0.3957793213194236,True,cat,4,68,88,137,425,327,0.164673268217062,58570.0,0.3974121996303142,4_mask_068.png,4_crop_068.jpg,True,0,0.5216765605324699
285,0.2307262420654297,0.4781215807888657,True,cat,4,69,22,0,600,483,0.2385077346102371,84831.0,0.4001473839351511,4_mask_069.png,4_crop_069.jpg,False,0,0.2501725327812284
594,0.08150496333837509,0.06796661333646625,True,cat,4,70,407,0,215,388,0.0814172528774062,28958.0,0.4011299435028249,4_mask_070.png,4_crop_070.jpg,False,0,0.04141063318193962
765,0.21840769052505493,0.3146301346132532,True,cat,4,71,22,0,600,561,0.3578501661623907,127278.0,0.4016260162601626,4_mask_071.png,4_crop_071.jpg,False,0,0.21538918597742127
281,0.2423357218503952,0.5198195079574361,True,cat,4,72,77,101,482,392,0.2031438901910087,72253.0,0.4016806722689076,4_mask_072.png,4_crop_072.jpg,False,0,0.3837115759166737
281,0.28146642446517944,0.5472001907764934,True,cat,4,73,198,137,315,320,0.1109892766968881,39476.0,0.403254972875226,4_mask_073.png,4_crop_073.jpg,True,0,0.6435887708649469
281,0.08648829907178879,0.18648416933137923,True,cat,4,74,88,137,324,320,0.1284434622712696,45684.0,0.4056463595839524,4_mask_074.png,4_crop_074.jpg,True,0,0.6092436974789915
281,0.1649983674287796,0.3920910097658634,True,cat,4,75,23,0,536,521,0.2701884309781704,96099.0,0.4056939501779359,4_mask_075.png,4_crop_075.jpg,False,0,0.25961841464462715
765,0.21840769052505493,0.3146301346132532,True,cat,4,76,22,0,600,561,0.3199643493752144,113803.0,0.4067720090293453,4_mask_076.png,4_crop_076.jpg,False,0,0.21538918597742127
281,0.24303224682807922,0.4640361830824986,True,cat,4,77,199,0,423,388,0.1287133723574714,45780.0,0.4076015727391874,4_mask_077.png,4_crop_077.jpg,False,0,0.3231044509058376
285,0.2307262420654297,0.4781215807888657,True,cat,4,78,22,0,600,483,0.2814009458091359,100087.0,0.4091370558375634,4_mask_078.png,4_crop_078.jpg,False,0,0.2501725327812284
