id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,640,480,0.5117480468733342,157209,0.24426078971533516,8_mask_000.png,8_crop_000.jpg
1,0,0,640,480,0.4390983072902373,134891,0.296351824087956,8_mask_001.png,8_crop_001.jpg
2,118,0,522,468,0.28262369791574665,86822,0.3164218958611482,8_mask_002.png,8_crop_002.jpg
3,12,107,521,373,0.2285970052075892,70225,0.3515704154002026,8_mask_003.png,8_crop_003.jpg
4,12,140,521,340,0.19018229166604758,58424,0.3542483660130719,8_mask_004.png,8_crop_004.jpg
5,115,0,525,265,0.134651692707895,41365,0.36752136752136755,8_mask_005.png,8_crop_005.jpg
6,106,212,304,246,0.07613932291641881,23390,0.36774193548387096,8_mask_006.png,8_crop_006.jpg
7,313,0,143,75,0.03250325520822753,9985,0.3684210526315789,8_mask_007.png,8_crop_007.jpg
8,217,168,290,290,0.1176269531246171,36135,0.3684210526315789,8_mask_008.png,8_crop_008.jpg
9,232,153,321,327,0.12345703124959811,37926,0.37012987012987014,8_mask_009.png,8_crop_009.jpg
10,0,397,176,83,0.014850260416618325,4562,0.375,8_mask_010.png,8_crop_010.jpg
11,0,24,640,456,0.3262760416656046,100232,0.3785310734463277,8_mask_011.png,8_crop_011.jpg
12,12,94,553,379,0.20197591145767585,62047,0.38106796116504854,8_mask_012.png,8_crop_012.jpg
13,12,139,521,341,0.199264322916018,61214,0.3822843822843823,8_mask_013.png,8_crop_013.jpg
14,158,0,324,112,0.069736328124773,21423,0.39072847682119205,8_mask_014.png,8_crop_014.jpg
15,12,48,554,432,0.21176757812431066,65055,0.3933865450399088,8_mask_015.png,8_crop_015.jpg
16,0,48,565,432,0.26867513020745876,82537,0.39574468085106385,8_mask_016.png,8_crop_016.jpg
17,12,107,521,373,0.2085807291659877,64076,0.3968253968253968,8_mask_017.png,8_crop_017.jpg
18,217,168,348,312,0.15496419270782888,47605,0.3972222222222222,8_mask_018.png,8_crop_018.jpg
