id,x,y,w,h,score,area,energy,mask_file,crop
0,347,0,369,138,0.05121383101844442,35399,0.10619469026548672,8_mask_000.png,8_crop_000.jpg
1,294,0,465,159,0.06379484953694474,44095,0.11945392491467577,8_mask_001.png,8_crop_001.jpg
2,0,290,222,222,0.04788917824067146,33101,0.13777777777777778,8_mask_002.png,8_crop_002.jpg
3,468,0,248,110,0.032721354166619324,22617,0.14685314685314685,8_mask_003.png,8_crop_003.jpg
4,347,0,388,138,0.04721354166659836,32634,0.17142857142857143,8_mask_004.png,8_crop_004.jpg
5,0,290,222,222,0.040626446759200484,28081,0.17346938775510204,8_mask_005.png,8_crop_005.jpg
6,347,0,369,124,0.045665509259193195,31564,0.1794871794871795,8_mask_006.png,8_crop_006.jpg
7,0,0,960,720,0.5072381365733403,350603,0.18356867779204109,8_mask_007.png,8_crop_007.jpg
8,196,350,526,346,0.13743778935165302,94997,0.21212121212121213,8_mask_008.png,8_crop_008.jpg
9,0,290,222,222,0.035131655092541764,24283,0.21428571428571427,8_mask_009.png,8_crop_009.jpg
10,226,221,544,467,0.1590711805553254,109950,0.22527472527472528,8_mask_010.png,8_crop_010.jpg
11,0,0,251,244,0.043804976851788476,30278,0.22580645161290322,8_mask_011.png,8_crop_011.jpg
12,224,221,538,467,0.15115596064792947,104479,0.23554301833568406,8_mask_012.png,8_crop_012.jpg
13,226,266,536,422,0.1420153356479427,98161,0.23823975720789076,8_mask_013.png,8_crop_013.jpg
14,0,0,186,120,0.021561053240709546,14903,0.24210526315789474,8_mask_014.png,8_crop_014.jpg
15,224,358,489,338,0.11909143518501289,82316,0.24232081911262798,8_mask_015.png,8_crop_015.jpg
16,0,290,222,191,0.030017361111067682,20748,0.2465753424657534,8_mask_016.png,8_crop_016.jpg
17,196,350,491,348,0.12992766203684905,89806,0.2483221476510067,8_mask_017.png,8_crop_017.jpg
18,254,0,706,720,0.26196903935147287,181073,0.24890061565523308,8_mask_018.png,8_crop_018.jpg
19,20,0,166,103,0.01640914351849478,11342,0.25,8_mask_019.png,8_crop_019.jpg
20,0,0,235,120,0.020853587962932792,14414,0.25252525252525254,8_mask_020.png,8_crop_020.jpg
21,226,246,487,442,0.13796006944424485,95358,0.2535885167464115,8_mask_021.png,8_crop_021.jpg
22,196,159,566,537,0.16715277777753595,115536,0.2537688442211055,8_mask_022.png,8_crop_022.jpg
23,228,358,459,340,0.11668692129612748,80654,0.2572533849129594,8_mask_023.png,8_crop_023.jpg
24,196,371,349,325,0.068690682870271,47479,0.25766871165644173,8_mask_024.png,8_crop_024.jpg
25,224,371,155,201,0.026035879629591963,17996,0.25806451612903225,8_mask_025.png,8_crop_025.jpg
26,233,0,727,720,0.26906828703664776,185980,0.25831202046035806,8_mask_026.png,8_crop_026.jpg
27,233,266,563,422,0.14041521990720426,97055,0.26782884310618066,8_mask_027.png,8_crop_027.jpg
28,0,0,235,173,0.02406105324070593,16631,0.26785714285714285,8_mask_028.png,8_crop_028.jpg
29,254,288,594,432,0.1313917824072173,90818,0.27339449541284405,8_mask_029.png,8_crop_029.jpg
30,0,525,200,105,0.01828124999997355,12636,0.28,8_mask_030.png,8_crop_030.jpg
31,196,129,653,567,0.18754629629602496,129632,0.2802690582959641,8_mask_031.png,8_crop_031.jpg
32,254,266,542,422,0.12417968749982033,85833,0.28113879003558717,8_mask_032.png,8_crop_032.jpg
33,226,399,146,188,0.02347511574070678,16226,0.2830188679245283,8_mask_033.png,8_crop_033.jpg
34,226,359,487,329,0.10367766203688704,71662,0.28484848484848485,8_mask_034.png,8_crop_034.jpg
35,233,266,529,422,0.12893084490722087,89117,0.28547008547008546,8_mask_035.png,8_crop_035.jpg
