pred_class,confidence,cat_prob,is_cat,predicted_label,id,x,y,w,h,score,area,energy,mask_file,crop
358,0.1496533900499344,0.02220550528727472,False,not cat,0,99,0,620,233,0.1287515770572581,84906,0.0705128205128205,5_mask_000.png,5_crop_000.jpg
358,0.13135744631290436,0.023523655021563172,False,not cat,1,137,0,549,219,0.1130977654307291,74583,0.088235294117647,5_mask_001.png,5_crop_001.jpg
275,0.06495552510023117,0.06655468954704702,True,cat,2,99,0,831,239,0.1413255774454378,93198,0.0959302325581395,5_mask_002.png,5_crop_002.jpg
358,0.06301818042993546,0.06044452905189246,True,cat,3,0,0,955,239,0.1734444754461655,114379,0.1015531660692951,5_mask_003.png,5_crop_003.jpg
281,0.21455909311771393,0.3136102557182312,True,cat,4,0,0,1024,644,0.6739236582870215,444423,0.1298421807747489,5_mask_004.png,5_crop_004.jpg
358,0.1496533900499344,0.02220550528727472,False,not cat,5,99,0,620,233,0.1135451038429955,74878,0.1381818181818181,5_mask_005.png,5_crop_005.jpg
281,0.21455909311771393,0.3136102557182312,True,cat,6,0,0,1024,644,0.6297705987956289,415306,0.1437239287068638,5_mask_006.png,5_crop_006.jpg
281,0.2829369008541107,0.4056991655379534,True,cat,7,0,0,1013,612,0.4688713121110902,309200,0.1454898157129001,5_mask_007.png,5_crop_007.jpg
281,0.21455909311771393,0.3136102557182312,True,cat,8,0,0,1024,644,0.5737729279882604,378378,0.1479783243017924,5_mask_008.png,5_crop_008.jpg
275,0.08451906591653824,0.04607833339832723,False,not cat,9,99,0,856,239,0.1361152222435824,89762,0.1518796992481203,5_mask_009.png,5_crop_009.jpg
853,0.023565586656332016,0.003914482658728957,False,not cat,10,593,0,420,157,0.0467051630434074,30800,0.1578947368421052,5_mask_010.png,5_crop_010.jpg
358,0.2510441243648529,0.017914930009283125,False,not cat,11,142,0,544,210,0.0970769846660018,64018,0.1608695652173913,5_mask_011.png,5_crop_011.jpg
281,0.21455909311771393,0.3136102557182312,True,cat,12,0,0,1024,644,0.6227011354804222,410644,0.161736457933154,5_mask_012.png,5_crop_012.jpg
331,0.026564786210656166,0.004050870309583843,False,not cat,13,593,0,420,130,0.0399162339867407,26323,0.1630434782608695,5_mask_013.png,5_crop_013.jpg
358,0.1496533900499344,0.02220550528727472,False,not cat,14,99,0,620,233,0.1066030182451799,70300,0.186897880539499,5_mask_014.png,5_crop_014.jpg
275,0.08451906591653824,0.04607833339832723,False,not cat,15,99,0,856,239,0.1272715692932852,83930,0.1873015873015873,5_mask_015.png,5_crop_015.jpg
281,0.21387211978435516,0.32130039448384196,True,cat,16,0,23,1024,621,0.4457962320451314,293983,0.1883541295306001,5_mask_016.png,5_crop_016.jpg
358,0.06301818042993546,0.06044452905189246,True,cat,17,0,0,955,239,0.1424022224376722,93908,0.1919191919191919,5_mask_017.png,5_crop_017.jpg
281,0.21455909311771393,0.3136102557182312,True,cat,18,0,0,1024,644,0.604508867914456,398647,0.1965601965601965,5_mask_018.png,5_crop_018.jpg
275,0.06495552510023117,0.06655468954704702,True,cat,19,99,0,831,239,0.1047969841807417,69109,0.1984585741811175,5_mask_019.png,5_crop_019.jpg
358,0.027543069794774055,0.011340550379827619,False,not cat,20,142,0,526,176,0.0859723772320124,56695,0.199017199017199,5_mask_020.png,5_crop_020.jpg
358,0.05728733167052269,0.010123841813765466,False,not cat,21,142,0,544,176,0.082307235054223,54278,0.2041343669250646,5_mask_021.png,5_crop_021.jpg
853,0.023565586656332016,0.003914482658728957,False,not cat,22,593,0,420,157,0.0409655837538198,27015,0.2087912087912088,5_mask_022.png,5_crop_022.jpg
