id,x,y,w,h,score,area,energy,mask_file,crop
0,99,0,620,233,0.12875157705725818,84906,0.07051282051282051,5_mask_000.png,5_crop_000.jpg
1,137,0,549,219,0.11309776543072912,74583,0.08823529411764706,5_mask_001.png,5_crop_001.jpg
2,99,0,831,239,0.14132557744543786,93198,0.09593023255813954,5_mask_002.png,5_crop_002.jpg
3,0,0,955,239,0.17344447544616556,114379,0.1015531660692951,5_mask_003.png,5_crop_003.jpg
4,0,0,1024,644,0.6739236582870215,444423,0.12984218077474893,5_mask_004.png,5_crop_004.jpg
5,99,0,620,233,0.11354510384299552,74878,0.13818181818181818,5_mask_005.png,5_crop_005.jpg
6,0,0,1024,644,0.6297705987956289,415306,0.14372392870686387,5_mask_006.png,5_crop_006.jpg
7,0,0,1013,612,0.46887131211109023,309200,0.1454898157129001,5_mask_007.png,5_crop_007.jpg
8,0,0,1024,644,0.5737729279882604,378378,0.14797832430179242,5_mask_008.png,5_crop_008.jpg
9,99,0,856,239,0.1361152222435824,89762,0.1518796992481203,5_mask_009.png,5_crop_009.jpg
10,593,0,420,157,0.04670516304340744,30800,0.15789473684210525,5_mask_010.png,5_crop_010.jpg
11,142,0,544,210,0.09707698466600186,64018,0.1608695652173913,5_mask_011.png,5_crop_011.jpg
12,0,0,1024,644,0.6227011354804222,410644,0.16173645793315405,5_mask_012.png,5_crop_012.jpg
13,593,0,420,130,0.03991623398674071,26323,0.16304347826086957,5_mask_013.png,5_crop_013.jpg
14,99,0,620,233,0.10660301824517997,70300,0.18689788053949905,5_mask_014.png,5_crop_014.jpg
15,99,0,856,239,0.12727156929328526,83930,0.1873015873015873,5_mask_015.png,5_crop_015.jpg
16,0,23,1024,621,0.44579623204513147,293983,0.18835412953060013,5_mask_016.png,5_crop_016.jpg
17,0,0,955,239,0.14240222243767225,93908,0.1919191919191919,5_mask_017.png,5_crop_017.jpg
18,0,0,1024,644,0.604508867914456,398647,0.19656019656019655,5_mask_018.png,5_crop_018.jpg
19,99,0,831,239,0.10479698418074171,69109,0.19845857418111754,5_mask_019.png,5_crop_019.jpg
20,142,0,526,176,0.08597237723201248,56695,0.19901719901719903,5_mask_020.png,5_crop_020.jpg
21,142,0,544,176,0.08230723505422301,54278,0.2041343669250646,5_mask_021.png,5_crop_021.jpg
22,593,0,420,157,0.04096558375381987,27015,0.2087912087912088,5_mask_022.png,5_crop_022.jpg
23,593,0,420,116,0.03422517954187357,22570,0.21333333333333335,5_mask_023.png,5_crop_023.jpg
24,0,0,955,239,0.1288577251550841,84976,0.2222222222222222,5_mask_024.png,5_crop_024.jpg
25,0,0,1024,644,0.5335867745527623,351877,0.22291169451073986,5_mask_025.png,5_crop_025.jpg
26,28,357,366,287,0.07648728649056724,50440,0.22666666666666666,5_mask_026.png,5_crop_026.jpg
27,175,0,493,163,0.07161205599756221,47225,0.23255813953488372,5_mask_027.png,5_crop_027.jpg
28,0,0,1024,644,0.3824227848402586,252191,0.2341880341880342,5_mask_028.png,5_crop_028.jpg
29,498,0,457,201,0.041631283967328174,27454,0.24623115577889448,5_mask_029.png,5_crop_029.jpg
30,480,0,533,201,0.045755895768564155,30174,0.2676056338028169,5_mask_030.png,5_crop_030.jpg
31,99,0,831,239,0.08362953707285455,55150,0.2696078431372549,5_mask_031.png,5_crop_031.jpg
32,904,306,120,216,0.025639314829153666,16908,0.2702702702702703,5_mask_032.png,5_crop_032.jpg
33,28,357,342,287,0.06329762713499719,41742,0.2708333333333333,5_mask_033.png,5_crop_033.jpg
34,593,0,420,359,0.06718871312101612,44308,0.273972602739726,5_mask_034.png,5_crop_034.jpg
35,491,247,176,186,0.023053850446393614,15203,0.27710843373493976,5_mask_035.png,5_crop_035.jpg
36,295,0,718,205,0.055157584433146174,36374,0.2814814814814815,5_mask_036.png,5_crop_036.jpg
37,593,0,420,130,0.032899844720447005,21696,0.28205128205128205,5_mask_037.png,5_crop_037.jpg
38,0,0,1024,644,0.4341987941569503,286335,0.2858192505510654,5_mask_038.png,5_crop_038.jpg
39,0,106,916,538,0.28614949291493874,188703,0.2870448772226926,5_mask_039.png,5_crop_039.jpg
40,295,0,680,205,0.05096776737181712,33611,0.2908366533864542,5_mask_040.png,5_crop_040.jpg
41,0,0,1024,644,0.4636943177399801,305786,0.2916666666666667,5_mask_041.png,5_crop_041.jpg
42,435,0,578,463,0.06709317983297279,44245,0.2919254658385093,5_mask_042.png,5_crop_042.jpg
43,28,357,306,287,0.05977047748438141,39416,0.292817679558011,5_mask_043.png,5_crop_043.jpg
44,99,0,831,239,0.09333905522113176,61553,0.2946236559139785,5_mask_044.png,5_crop_044.jpg
45,933,207,91,117,0.011359362868771594,7491,0.2972972972972973,5_mask_045.png,5_crop_045.jpg
46,498,0,457,180,0.03722007230196219,24545,0.2994350282485876,5_mask_046.png,5_crop_046.jpg
47,40,334,984,310,0.18764860733667196,123746,0.30752688172043013,5_mask_047.png,5_crop_047.jpg
48,0,29,268,282,0.040600131017019175,26774,0.3116279069767442,5_mask_048.png,5_crop_048.jpg
49,593,0,420,157,0.03457395186330161,22800,0.32450331125827814,5_mask_049.png,5_crop_049.jpg
50,669,212,355,401,0.08381453804335116,55272,0.3253012048192771,5_mask_050.png,5_crop_050.jpg
51,264,0,749,205,0.0559521787654431,36898,0.326007326007326,5_mask_051.png,5_crop_051.jpg
52,295,0,660,190,0.044121215062044895,29096,0.3271889400921659,5_mask_052.png,5_crop_052.jpg
53,264,327,228,174,0.027484775329927266,18125,0.3275862068965517,5_mask_053.png,5_crop_053.jpg
54,508,0,447,117,0.02958499126548309,19510,0.3284671532846715,5_mask_054.png,5_crop_054.jpg
55,593,0,420,157,0.034223663140476056,22569,0.32903225806451614,5_mask_055.png,5_crop_055.jpg
56,593,0,420,117,0.028935971467347426,19082,0.3333333333333333,5_mask_056.png,5_crop_056.jpg
