id,x,y,w,h,score,area,energy,mask_file,crop
0,0,0,186,478,0.15121600418360612,46260,0.15192743764172337,0_mask_000.png,0_crop_000.jpg
1,0,0,186,478,0.15362186192418403,46996,0.18245888801879404,0_mask_001.png,0_crop_001.jpg
2,0,0,640,478,0.6125784518808428,187400,0.19526381387619443,0_mask_002.png,0_crop_002.jpg
3,0,0,640,478,0.6407949790774032,196032,0.2048142768209172,0_mask_003.png,0_crop_003.jpg
4,0,0,184,478,0.14024908472757502,42905,0.2072072072072072,0_mask_004.png,0_crop_004.jpg
5,15,0,625,478,0.6126634414205915,187426,0.20868516284680338,0_mask_005.png,0_crop_005.jpg
6,15,0,625,478,0.5459335774040731,167012,0.21141374837872892,0_mask_006.png,0_crop_006.jpg
7,15,0,625,478,0.5644089958140546,172664,0.21699313151869754,0_mask_007.png,0_crop_007.jpg
8,15,0,625,478,0.5739670502073289,175588,0.2378716744913928,0_mask_008.png,0_crop_008.jpg
9,0,0,184,478,0.1465186976982658,44823,0.2382522671063479,0_mask_009.png,0_crop_009.jpg
10,0,0,173,219,0.07115258891190131,21767,0.24217462932454695,0_mask_010.png,0_crop_010.jpg
11,0,0,184,478,0.1471888075308996,45028,0.24382207578253706,0_mask_011.png,0_crop_011.jpg
12,332,302,75,147,0.02285564853549014,6992,0.2517985611510791,0_mask_012.png,0_crop_012.jpg
13,0,0,186,478,0.1435375261501584,43911,0.25190839694656486,0_mask_013.png,0_crop_013.jpg
14,0,0,174,301,0.0947404550206108,28983,0.2581818181818182,0_mask_014.png,0_crop_014.jpg
15,0,0,184,478,0.1269482217569072,38836,0.2611464968152866,0_mask_015.png,0_crop_015.jpg
16,0,0,186,478,0.1568776150622487,47992,0.26138279932546377,0_mask_016.png,0_crop_016.jpg
17,0,0,147,215,0.06029027196633012,18444,0.2617702448210923,0_mask_017.png,0_crop_017.jpg
18,0,0,184,342,0.11272554916281144,34485,0.26305220883534136,0_mask_018.png,0_crop_018.jpg
19,0,0,640,478,0.6686094403743834,204541,0.26318312559923296,0_mask_019.png,0_crop_019.jpg
20,477,3,163,361,0.08763075313778886,26808,0.26436781609195403,0_mask_020.png,0_crop_020.jpg
21,206,268,201,181,0.04261244769860548,13036,0.2645739910313901,0_mask_021.png,0_crop_021.jpg
22,0,0,184,437,0.11681158472765163,35735,0.26881720430107525,0_mask_022.png,0_crop_022.jpg
23,0,0,173,233,0.07397685669431885,22631,0.2747603833865815,0_mask_023.png,0_crop_023.jpg
24,0,0,173,225,0.06748823221735262,20646,0.27816901408450706,0_mask_024.png,0_crop_024.jpg
25,477,3,163,371,0.0975124215477984,29831,0.2785714285714286,0_mask_025.png,0_crop_025.jpg
26,0,0,184,478,0.12525169979038556,38317,0.28769657724329323,0_mask_026.png,0_crop_026.jpg
27,441,95,199,197,0.05356956066928096,16388,0.2926829268292683,0_mask_027.png,0_crop_027.jpg
28,376,3,264,391,0.1301418671543863,39813,0.2953271028037383,0_mask_028.png,0_crop_028.jpg
29,477,3,163,361,0.08790860355619799,26893,0.2968152866242038,0_mask_029.png,0_crop_029.jpg
30,0,0,147,215,0.052343749999828895,16013,0.2987012987012987,0_mask_030.png,0_crop_030.jpg
31,0,0,147,225,0.05930308577386473,18142,0.3005893909626719,0_mask_031.png,0_crop_031.jpg
32,370,95,270,236,0.07897816422568325,24161,0.3008130081300813,0_mask_032.png,0_crop_032.jpg
33,490,3,150,361,0.07911218619221001,24202,0.30563002680965146,0_mask_033.png,0_crop_033.jpg
34,441,95,199,284,0.06103883368180884,18673,0.30868761552680224,0_mask_034.png,0_crop_034.jpg
35,87,0,553,374,0.22147947175659818,67755,0.3088235294117647,0_mask_035.png,0_crop_035.jpg
36,466,3,174,475,0.14537787656856244,44474,0.3099671412924425,0_mask_036.png,0_crop_036.jpg
37,249,288,158,190,0.056472280334543434,17276,0.3116279069767442,0_mask_037.png,0_crop_037.jpg
38,490,3,150,475,0.1363755230121065,41720,0.3152542372881356,0_mask_038.png,0_crop_038.jpg
39,332,258,106,188,0.03530988493712307,10802,0.3160621761658031,0_mask_039.png,0_crop_039.jpg
40,0,0,111,205,0.04163833681994757,12738,0.3160919540229885,0_mask_040.png,0_crop_040.jpg
41,162,3,478,371,0.17189134414169752,52585,0.3168831168831169,0_mask_041.png,0_crop_041.jpg
42,0,0,174,342,0.09059231171518504,27714,0.31695331695331697,0_mask_042.png,0_crop_042.jpg
43,332,302,75,147,0.02010002615056191,6149,0.3170731707317073,0_mask_043.png,0_crop_043.jpg
44,0,0,174,459,0.10928020397453818,33431,0.31797235023041476,0_mask_044.png,0_crop_044.jpg
45,0,0,174,301,0.08769286087837443,26827,0.3193166885676741,0_mask_045.png,0_crop_045.jpg
46,490,3,150,285,0.05515494246843895,16873,0.3197781885397412,0_mask_046.png,0_crop_046.jpg
47,477,3,163,277,0.05572371861906471,17047,0.32075471698113206,0_mask_047.png,0_crop_047.jpg
48,370,95,270,270,0.0818383891210714,25036,0.32222222222222224,0_mask_048.png,0_crop_048.jpg
49,87,0,553,364,0.15723718619195465,48102,0.3228454172366621,0_mask_049.png,0_crop_049.jpg
50,109,255,298,194,0.057331982217385814,17539,0.32432432432432434,0_mask_050.png,0_crop_050.jpg
51,333,311,74,135,0.01716461820078071,5251,0.32727272727272727,0_mask_051.png,0_crop_051.jpg
52,332,258,108,195,0.04310604079483817,13187,0.3276595744680851,0_mask_052.png,0_crop_052.jpg
53,332,302,80,147,0.02297332635975754,7028,0.3283582089552239,0_mask_053.png,0_crop_053.jpg
54,466,3,174,475,0.1372450313803045,41986,0.32955832389580975,0_mask_054.png,0_crop_054.jpg
55,194,0,446,367,0.20541971757255026,62842,0.33051742344244983,0_mask_055.png,0_crop_055.jpg
56,370,3,270,277,0.07769678347254937,23769,0.330567081604426,0_mask_056.png,0_crop_056.jpg
57,0,0,174,478,0.11567076359794824,35386,0.3311331133113311,0_mask_057.png,0_crop_057.jpg
58,30,255,377,223,0.1684884937232986,51544,0.3373737373737374,0_mask_058.png,0_crop_058.jpg
59,109,255,298,223,0.12292429393265257,37605,0.3383084577114428,0_mask_059.png,0_crop_059.jpg
60,490,3,150,269,0.05047398012535802,15441,0.3389473684210526,0_mask_060.png,0_crop_060.jpg
61,159,3,481,277,0.11381733786573674,34819,0.34115523465703973,0_mask_061.png,0_crop_061.jpg
62,292,0,348,478,0.24929720188203028,76265,0.34280476626947753,0_mask_062.png,0_crop_062.jpg
63,109,0,531,374,0.24872188807450077,76089,0.34285714285714286,0_mask_063.png,0_crop_063.jpg
64,491,141,98,131,0.02162983786603808,6617,0.3434343434343434,0_mask_064.png,0_crop_064.jpg
65,363,3,277,362,0.09746992677792406,29818,0.34360189573459715,0_mask_065.png,0_crop_065.jpg
66,82,0,558,374,0.2709172332627127,82879,0.3438836612489307,0_mask_066.png,0_crop_066.jpg
67,194,3,446,285,0.11257191422557344,34438,0.34552102376599636,0_mask_067.png,0_crop_067.jpg
68,109,255,298,223,0.11992350941383392,36687,0.34584450402144773,0_mask_068.png,0_crop_068.jpg
69,109,0,531,374,0.2503563023004369,76589,0.3472415391747798,0_mask_069.png,0_crop_069.jpg
70,194,0,446,364,0.20772424163112013,63547,0.3476164970540975,0_mask_070.png,0_crop_070.jpg
71,87,0,553,374,0.24886571652638315,76133,0.34814143245693563,0_mask_071.png,0_crop_071.jpg
72,30,231,377,247,0.16375196129653585,50095,0.34845360824742266,0_mask_072.png,0_crop_072.jpg
73,377,0,263,478,0.19351137552237999,59199,0.3491475166790215,0_mask_073.png,0_crop_073.jpg
74,477,3,163,391,0.09215481171517993,28192,0.3544973544973545,0_mask_074.png,0_crop_074.jpg
75,498,3,142,262,0.04526019874462193,13846,0.35469107551487417,0_mask_075.png,0_crop_075.jpg
76,109,0,462,283,0.15237970711247262,46616,0.3548387096774194,0_mask_076.png,0_crop_076.jpg
77,87,0,553,374,0.22396051255156915,68514,0.3550687722873153,0_mask_077.png,0_crop_077.jpg
78,194,0,377,283,0.11229406380716431,34353,0.3557422969187675,0_mask_078.png,0_crop_078.jpg
79,87,0,299,251,0.0769057269871963,23527,0.3562231759656652,0_mask_079.png,0_crop_079.jpg
80,209,0,431,478,0.2152817730118486,65859,0.3569023569023569,0_mask_080.png,0_crop_080.jpg
